Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
NORTH AMERICA,1989612.696,2096925.198,2202155.407,2304021.558,2305495.113,2360165.459,2382536.786,2393034.071,2365691.555,1916822.551,1989474.147,2207339.078,2352833.14,2480688.437,1986294.902,1589035.922,1906843.106,2288211.728,1830569.382,1743408.715,2092090.458,1957189.018,1648789.813,1978547.776,2300780.152,1840624.122,1804373.046,2165247.656,1852839.846,1762094.71
CANADA  ,201763.0774,236590.2308,230760.9614,236125.6558,221935.7073,237968.8917,219440.0442,215882.6485,215558.8526,155766.1798,132378.11,149056.6753,176601.5427,176815.6213,125349.878,100279.9024,120335.8829,144403.0595,115522.4476,107392.667,128871.2004,130171.0041,104136.8033,124964.1639,149956.9966,119965.5973,104859.4325,125831.319,134724.9214,107779.9371
MEXICO,177041.3983,274345.0571,288119.2499,350439.8549,345247.2485,333839.9655,422003.3203,407311.257,411105.0171,323484.0078,377029.7488,445491.072,473816.6171,520866.4702,364269.362,291415.4896,349698.5875,419638.305,335710.644,322723.4844,387268.1813,355908.8327,309965.2724,371958.3269,400738.7668,320591.0135,384709.2161,418127.6738,334502.139,352062.2077
USA,1097379.084,1248260.92,1336562.002,1426696.569,1509333.553,1600951.83,1552839.011,1629110.019,1596317.778,1334655.923,1373117.21,1467083.932,1553851.721,1619410.853,1300003.563,1040002.85,1248003.42,1497604.104,1198083.283,1128117.559,1353741.071,1290020.489,1080613.803,1296736.563,1514160.449,1211328.359,1182406.193,1418887.432,1214901.772,1133269.078
SOUTH AMERICA,468144.1129,392767.1127,411618.5756,419356.3461,359884.7785,292689.6021,306176.5485,248836.4356,244459.9568,189279.0136,208497.0805,240754.7562,253703.5009,278103.2212,257043.0717,266250.903,243673.5278,261500.2703,286727.4149,229381.932,270051.6392,306890.6792,245512.5433,228902.6985,274683.2381,258419.6326,211307.516,253569.0192,302562.1744,242049.7395
ARGENTINA,71137.11305,66690.56685,69934.4292,59883.25796,58870.79146,60621.5674,85454.24576,50291.07016,27129.55981,22660.14244,28757.1601,33059.75625,36100.77268,34204.79948,35700.63422,42840.76106,34272.60885,32012.92557,38415.51069,34706.27281,28876.50077,34651.80093,39614.80145,31691.84116,34139.40236,40967.28283,32773.82627,33599.24265,40319.09119,32255.27295
BRAZIL,414370.0608,331450.6206,349924.4947,373600.3077,303549.3313,244416.9098,245313.1616,213402.6857,222714.0393,166866.0041,179699.5644,190154.7365,213590.2503,254172.0094,191365.0767,157133.157,188559.7883,226271.746,181017.3968,164836.7649,197804.1179,208082.3658,166465.8926,199759.0712,217720.6515,174176.5212,176383.3857,211660.0628,178709.599,167307.112
COLOMBIA,12106.11548,19528.16561,18668.92208,18447.89177,15815.86371,15322.63331,40862.52195,7957.231169,11008.69299,6318.073087,9562.13205,14195.33196,9840.221286,10437.20105,18807.1987,22568.63844,18054.91075,15648.22633,18777.8716,20951.21233,16760.96986,18461.42504,22153.71005,17722.96804,16382.16454,19658.59745,19447.15661,15557.72529,18669.27035,21809.58119
ASIA-OCEANIA,4555306.278,4577790.964,3987949.273,4184748.892,4858302.042,4908561.327,5081720.798,4780615.146,4576255.275,4502985.892,4608630.693,5157617.997,5374751.204,5357620.776,4817051.791,4122524.552,4947029.462,5354950.798,4283960.639,4895530.841,5829124.501,4663299.601,4035112.327,4842134.793,5353362.572,4282690.057,4879000.167,5812790.189,4650232.152,4084056.906
AUSTRALIA,54159.03777,50721.8217,63366.33912,14921.90009,31652.82978,28372.43998,29837.92889,33544.39521,18003.12006,31564.77507,41939.0137,29844.86607,36350.51812,36366.42704,26076.53874,20861.23099,25033.47718,30040.17263,24032.1381,24078.10305,28893.72366,23817.40553,21621.00821,25945.20985,26708.13751,23690.22947,26455.02387,26865.61182,23712.88356,28455.46027
