Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
NORTH AMERICA,11890648.54,13385579.49,14056468.6,14830755.99,15359540.11,16334995.34,16338258.22,16910800.39,16730701.94,13640045,14063418.03,15491594.21,16579486.15,17376239.7,13559765.17,10847812.14,13017374.57,15620849.48,12496679.58,11958513.52,14350216.22,13616530.94,11012383.32,13214859.99,15857831.99,12686265.59,11766073.59,14119288.31,13437171.29,11476329.72
CANADA  ,1510820.828,1794780.287,1768007.475,1816439.188,1719971.214,1879583.759,1731750.861,1641855.904,1669453.384,1218011.567,983578.2736,1139999.784,1386762.559,1309257.055,924246.8204,739397.4562,887276.9474,1064732.337,851785.8694,804154.5974,964985.517,958768.0674,767014.4541,920417.3449,1104500.814,883600.651,747135.3644,896562.4373,1023617.872,818894.2976
MEXICO,2369322.858,2589151.905,2672613.451,2874147.5,3036225.865,3285916.717,3815189.77,4058404.74,4093531.933,3359477.655,3509259.381,3965350.297,4259086.248,4653931.062,3320136.16,2656108.928,3187330.714,3824796.856,3059837.485,2999919.611,3599903.533,3163447.223,2830664.338,3396797.206,3566615.12,2853292.096,3423950.516,3887429.421,3109943.537,2985188.76
USA,8010504.856,9001647.293,9615847.67,10140169.3,10603343.04,11169494.86,10791317.59,11210539.75,10967716.63,9062555.774,9570580.378,10386244.13,10933637.34,11413051.58,9315382.189,7452305.751,8942766.904,10731320.28,8585056.226,8266814.678,9920177.617,8967335.492,8027948.643,9633538.372,10017536.08,8014028.863,9616834.637,10977999.46,8782399.572,8436300.989
SOUTH AMERICA,3723522.633,3090604.159,3276532.689,3386084.517,2863580.453,2386382.111,2573204.425,2088422.821,2027458.354,1558679.249,1711455.063,2013264.055,2079183.485,2296360.641,2166908.008,2175951.652,2145485.292,2191688.169,1989618.339,2309744.498,2138787.767,1871777.915,2246133.498,2387963.401,1910370.721,2217649.497,2527984.665,2022387.732,1963731.22,2356477.464
ARGENTINA,570281.7633,545730.4895,557384.8147,526087.708,480610.2405,436782.1932,460317.2128,322304.0417,244217.4677,192954.514,302173.937,355642.9585,398795.3506,343721.8712,347345.9344,404242.1327,323393.7062,318955.1488,382746.1786,319645.824,306545.4715,367854.5658,336552.3584,305492.449,366590.9388,347825.8153,278260.6522,333912.7827,400695.3392,320556.2713
BRAZIL,3143983.048,2523875.401,2692592.074,2835598.619,2356952.411,1922854.055,2088229.082,1743054.043,1757968.76,1348416.549,1395458.743,1620498.525,1647288.625,1917943.328,1782329.92,1977647.648,1582118.118,1753070.361,2103684.433,1682947.546,1544379.117,1853254.94,1895610.47,1516488.376,1819786.051,2079238.813,1663391.051,1567113.483,1880536.179,1752548.177
COLOMBIA,9257.821951,20998.26829,26555.80032,24398.18976,26017.80138,26745.86224,24658.13005,23064.73658,25272.12545,17308.18568,13822.38286,37122.57163,33099.50908,34695.44258,37232.15409,34613.25602,41535.90723,35506.15552,30171.22684,36205.47221,42891.75942,34313.40754,33112.16634,39734.59961,35376.76062,32529.22453,39035.06944,38005.15611,30404.12489,36484.94987
ASIA-OCEANIA,39015199.47,39085659.74,39750095.44,40894515.68,41224822.19,41671458.01,43043464.98,40636664.96,38605865.85,37560029.48,37651343.12,42814732.13,44909766.94,44939091.17,39808329.37,33668919.19,40402703.03,45220595.75,36176476.61,38905114.33,46686137.21,37348909.76,34544185.68,41453022.81,40869722.83,32695778.26,39234933.91,47081920.69,37665536.56,34007768.78
AUSTRALIA,125217.8425,129902.1594,132969.557,115564.4235,96759.88455,93134.74277,44973.60684,37779.78588,37779.78588,38863.94351,38863.94351,38502.55764,38743.48155,38703.32757,51571.55909,61885.87091,49508.69674,39922.87669,47907.45202,57488.94245,45991.15397,47668.53945,57202.24732,45761.79784,48659.61037,58391.53245,46713.22596,49221.69235,59066.03083,47252.82468
CHINA,21464317.06,20148533.49,21003180.96,22670114.35,22940827.65,23103506.13,23386261.84,21042073.79,20298131.09,21845834.87,21586570.08,26073635.79,27237729.54,26662864.14,24109765.57,20573323.83,24687988.6,26965892.09,21572713.67,24037796.45,28845355.74,23076284.59,20465687.49,24558824.99,25930319.46,20744255.57,24893106.68,28283459.4,22626767.52,22007616.47
INDIA,4437121.359,4197756.026,4145654.194,3492617.497,3605532.452,3921910.226,4117519.713,4855318.549,4596134.748,4090114.61,4250481.619,4749564.96,5040735.802,6036385.011,4212353.557,3369882.846,4043859.415,4852631.297,3882105.038,3749570.85,4499485.018,3997712.489,3672390.741,4406868.889,4292163.95,3540553.841,4248664.61,4915611.8,3932489.438,3816015.174
INDONESIA,1487676.076,1706635.46,1762297.068,1747250.339,1693237.64,1571125.72,1567897.112,1252910.698,989006.7421,753807.7001,878799.5418,1155355.863,1395297.144,1526215.944,909485.3716,727588.2972,873105.9571,1047727.148,838181.7188,805303.2669,966363.9206,872625.578,804574.3129,965489.1755,1000546.918,800437.5349,960525.042,1035024.632,828019.7056,957730.2432
IRAN,905555.5229,576467.6325,464898.4807,488511.857,429399.2648,567755.6349,1374777.592,944190.1185,408554.9888,396162.2593,403614.4547,499424.4655,536319.898,497001.223,525383.5404,630460.2489,504368.1988,419549.8151,503459.778,604151.7338,483321.387,482886.3435,579463.6121,475377.2538,530411.9545,610726.8919,488581.5137,498699.0353,598438.8422,479177.5315
JAPAN,6663747.28,7614856.423,7642470.049,7656713.046,7509232.259,7634880.369,7773798.241,7696083.928,7680843.358,6583303.086,6416549.51,6497971.038,6811963.7,6620970.056,6190559.491,5765543.304,6918651.966,5911314.596,5422605.381,6507126.455,6509354.725,5207483.78,6248980.536,7452855.268,5962284.212,5125153.411,6150184.092,7032698.608,5626158.885,5993189.139
MALAYSIA,263146.8614,279090.4667,288672.1072,274629.0434,280145.6253,262127.969,247331.4775,248424.5203,253924.5724,205394.2365,205793.6367,288617.007,311703.6641,317946.7322,257099.6006,205679.6804,246815.6165,296178.7398,236942.9919,231580.6747,277896.8096,241338.3035,223720.4268,268464.5122,261706.5439,209365.2351,251238.2822,301485.9386,241188.7509,222904.0576
PAKISTAN ,114586.0949,114175.242,106461.6417,119828.672,167661.4362,168712.8006,195101.1712,213219.6443,167059.9228,177115.9277,218289.9466,208072.2181,153668.1882,175489.4342,253106.5036,303727.8043,242982.2435,212129.663,254555.5956,276330.1805,221064.1444,264495.6217,294387.3355,235509.8684,242294.5671,290753.4805,232602.7844,225807.2206,270968.6647,251552.8792
PHILIPPINES,100433.5091,99781.61867,108391.8861,111124.9021,165985.3178,194946.418,118148.6609,48248.8594,97499.07082,67220.61183,86959.00628,99546.69669,109701.7064,124004.2752,85765.41528,68612.33222,82334.79867,98801.75837,79041.40671,67011.10966,80413.33161,96495.99795,77196.79834,80777.53682,96933.04419,77546.43536,78996.39211,94795.67054,75836.53643,75233.97322
SOUTH KOREA,2005491.862,1944922.929,1887820.417,2304005.153,2337017.306,2288347.967,2288502.146,2223632.159,2148285.252,1890708.461,1839410.325,1389238.992,1561795.275,1520895.6,1291235.98,1178258.524,1413910.228,1306095.415,1044876.332,1253851.598,1504621.917,1203697.534,1090588.414,1308706.097,1395131.064,1116104.851,1339325.822,1495053.822,1196043.058,1266444.155
TAIWAN ,182283.2289,194132.0934,188116.6639,169825.1983,167975.2932,164368.7977,158720.3435,151844.4344,148085.6372,146480.9129,151756.9498,153510.7082,158573.6263,171900.6825,150045.105,129494.9078,155393.8894,166118.0389,132894.4312,155249.1193,178369.5225,142695.618,132032.1638,158438.5966,153493.5087,122794.8069,147353.7683,176824.5219,141459.6176,128495.6343
THAILAND,1246927.73,2056211.84,1996073.689,1724177.604,1723949.586,1534702.356,1601933.465,1785289.278,1690622.882,1283805.64,1489810.825,1541041.966,1460505.145,1156444.776,1635499.241,1962599.089,1570079.272,1365666.482,1638799.778,1904981.683,1523985.346,1507439.022,1808926.827,1481369.259,1501680.186,1802016.224,1520370.261,1436754.797,1724105.756,1623216.975
VIETNAM,18695.04733,23194.36661,23088.73122,20153.59702,107098.4689,165938.8728,168499.609,137649.1919,89937.80652,81217.2207,84443.27865,120249.8637,93029.77876,90269.98553,136458.4197,163750.1037,131000.0829,110616.622,132739.9464,159287.9357,127430.3485,116382.4094,139658.8912,142740.5647,114192.4518,137030.9421,159322.9291,127458.3433,124758.0464,149709.6558
AFRICA,600756.6186,626996.3591,633264.4471,771409.4148,770695.7452,841079.2149,874065.4922,895493.6282,904854.2427,768169.9094,843994.897,858488.8663,942005.6681,1075637.371,701913.4874,561530.7897,673836.9476,808604.3372,646883.4701,628145.223,753774.2675,646378.1017,652318.3922,782782.0709,626225.6568,654068.5417,784882.2497,627905.7999,651560.3796,781872.4553
EGYPT,99578.21274,71178.14863,40142.20608,123165.8771,121847.7742,176119.007,175666.5198,171345.907,171841.3309,182264.5198,176015.7927,182994.7589,182994.7589,348774.1995,144656.9148,115725.5318,138870.6382,166644.7658,133315.8127,119908.6086,143890.3304,155755.2665,124604.2132,149525.0558,179430.067,143544.0536,114835.2429,137802.2915,165362.7498,132290.1998
MOROCCO,22802.64159,36744.57889,66365.32334,87495.28002,83156.57739,100706.9703,135759.5742,151283.2901,155811.512,130831.4822,173191.0545,189122.921,214965.3816,204910.8393,135263.8146,108211.0517,129853.262,155823.9144,124659.1315,111522.9105,133827.4926,151093.3308,120874.6646,138651.9952,164090.7482,131272.5985,117169.1834,140603.0201,139765.9996,111812.7996
SOUTH AFRICA,478375.7644,519073.6315,526756.9176,560748.2577,565691.3934,564253.2374,562639.398,572864.4311,577201.3997,455073.9075,494788.0497,486371.1863,544045.5274,521952.3318,421992.758,337594.2064,405113.0477,486135.6573,388908.5258,372830.0654,447396.0786,414943.5373,350539.7632,420647.7159,484835.0183,387868.0145,391496.6939,469796.0325,375836.8261,384485.6139
NET,66117752.57,66519063.6,67996849.41,70209145.39,70980953.79,71995428.51,73375072.24,70859260.81,68734951.53,62435780.62,62814744.85,70173354.96,74087081.99,74942340.37,64901999.03,53950767.14,64740920.56,76091377.89,60873102.32,57153266.44,68583919.7,65291671.86,52820061.11,63384073.31,76060887.99,60848710.4,56974883.56,68369860.26,65359872.35,53391161.13
