Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
PAKISTAN ,127.4063778,126.9495572,118.372933,133.2355122,186.4199691,187.5889637,216.9297551,237.0753848,185.7511563,196.9322614,242.7129697,231.352047,170.8611088,195.1237902,281.4249218,337.7099062,270.167925,235.8634527,283.0361432,307.2469429,245.7975543,294.0882933,327.3243939,261.8595151,269.403309,323.2839708,258.6271766,251.071302,301.2855624,279.6974727
PHILIPPINES,111.6703524,110.9455262,120.5191397,123.5579349,184.5563209,216.7576877,131.3675358,53.64710622,108.4075991,74.74148297,96.68827626,110.6843204,121.9755072,137.8782961,95.36114224,76.28891378,91.54669655,109.8560358,87.88482867,74.50854099,89.41024921,107.2922991,85.83383923,89.81520293,107.7782435,86.22259483,87.83477768,105.4017332,84.32138658,83.65140654
SOUTH KOREA,2229.873127,2162.527535,2099.036199,2561.785102,2598.490767,2544.376136,2544.547565,2472.419703,2388.642727,2102.247368,2045.209821,1544.671785,1736.534253,1691.058583,1435.703862,1310.086103,1572.103324,1452.225821,1161.780657,1394.136788,1672.964145,1338.371317,1212.607163,1455.128596,1551.223082,1240.978466,1489.174159,1662.325539,1329.860431,1408.138243
TAIWAN ,202.6776978,215.8522537,209.1637974,188.8258203,186.7689415,182.7589389,176.4785165,168.8333072,164.653963,162.8696966,168.7360345,170.6860095,176.315384,191.1335167,166.8326627,143.9832395,172.7798874,184.7038913,147.763113,172.6189199,198.3261126,158.6608901,146.8043723,176.1652467,170.6668855,136.5335084,163.8402101,196.6082521,157.2866017,142.8721638
THAILAND,1386.438254,2286.267828,2219.401216,1917.084471,1916.830941,1706.410086,1781.163241,1985.033527,1879.775532,1427.44219,1656.495937,1713.458993,1623.911439,1285.831758,1818.484471,2182.181364,1745.745091,1518.461902,1822.154283,2118.117526,1694.494021,1676.096438,2011.315725,1647.1099,1669.693283,2003.63194,1690.474468,1597.50382,1917.004584,1804.828022
VIETNAM,20.78671294,25.78943139,25.67197715,22.40845014,119.0810106,184.5046794,187.3519195,153.0498526,100.0003548,90.30408014,93.89108046,133.7038283,103.4382675,100.3696992,151.7258528,182.0710233,145.6568186,122.9927866,147.591344,177.1096128,141.6876902,129.40367,155.2844039,158.7108656,126.9686925,152.362431,177.1485214,141.7188171,138.7164018,166.4596823
AFRICA,667.9713165,697.1468486,704.1162317,857.7173292,856.9238118,935.1820239,971.8589183,995.6845072,1006.092419,854.1153769,938.4239225,954.5395265,1047.400473,1195.983346,780.4459606,624.3567682,749.2281218,899.0737462,719.2589974,698.4242513,838.1091015,718.6970867,725.3019971,870.3623968,696.2899176,727.2479593,872.6975507,698.1580408,724.4591754,869.3510103
EGYPT,110.7193626,79.14180248,44.6334529,136.9460952,135.4805185,195.8238017,195.3206887,190.516671,191.0675247,202.6568954,195.7090395,203.4688362,203.4688362,387.7962456,160.8416234,128.6732987,154.4079585,185.2895502,148.2316401,133.3243924,159.989271,173.1816965,138.5453573,166.2544287,199.5053144,159.6042515,127.6834012,153.2200815,183.8640978,147.0912782
MOROCCO,25.35387884,40.85568761,73.79050189,97.28455014,92.46041868,111.9744094,150.9488181,168.2093802,173.244235,145.4693544,192.5682599,210.282638,239.0164411,227.8369624,150.3975912,120.3180729,144.3816875,173.258025,138.60642,124.0004738,148.8005686,167.9981676,134.398534,154.164853,182.4497803,145.9598243,130.278471,156.3341652,155.403496,124.3227967
SOUTH AFRICA,531.8980753,577.1493584,585.6922768,623.4866838,628.9828745,627.3838127,625.5894114,636.958456,641.7806595,505.9891272,550.146623,540.7880522,604.9151951,580.3501375,469.206746,375.3653968,450.4384761,540.5261714,432.4209371,414.5435637,497.4522766,461.3688344,389.7593466,467.7112159,539.0800125,431.2640098,435.2986783,522.3584137,417.8867311,427.5031747
NET,73515.23206,73961.44313,75604.56866,78064.38386,78922.54481,80050.52242,81584.52539,78787.23641,76425.25216,69421.30854,69842.67259,78024.58907,82376.19721,83327.14482,72163.45587,59986.96283,71984.35539,84604.74057,67683.79247,63547.76867,76257.32237,72596.72663,58729.74957,70475.69945,84570.83936,67656.6715,63349.42771,76019.31323,72672.55762,59364.74619
