Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
UZBEKISTAN ,-78108.0497,-64432.82918,-73143.47532,-78278.54074,-62235.78675,-33231.76389,-41894.59947,-65999.78186,-88568.14146,-90767.58733,-80879.998,-105882.603,-132593.333,-137771.6751,-69992.85367,-55994.28292,-67193.13954,-80631.76743,-64505.41396,-64499.16451,-77398.99741,-61919.19792,-64772.20316,-77726.64378,-62181.31504,-61121.87193,-73346.24629,-72259.70617,-57807.76492,-69369.31794
TURKEY,-961413.2309,-847114.3181,-860953.2782,-840884.3526,-989141.8028,-1009781.271,-1081362.142,-1070492.791,-1015849.72,-814785.3646,-817297.7096,-908843.5873,-926578.2377,-896809.1421,-901048.0275,-913209.0652,-863469.4378,-934765.3732,-912621.2384,-803335.5383,-964002.6457,-953848.9078,-763079.1262,-915694.9515,-1082262.892,-865810.3139,-773338.7778,-928006.5335,-978614.9698,-782891.976
NORTH AMERICA,-11464078.19,-12905379.33,-13552200.66,-14298710.93,-14808525.22,-15748986.53,-15752132.36,-16304134.9,-16130497.39,-13150716.03,-13558900.79,-14935841.95,-15984706.38,-16752876.84,-13073316.2,-10458652.96,-12550383.55,-15060460.26,-12048368.21,-11529508.55,-13835410.26,-13128045.52,-10617320.24,-12740784.29,-15288941.15,-12231152.92,-11343972.3,-13612766.76,-12955120.3,-11064622.82
CANADA  ,-1456620.977,-1730393.55,-1704581.198,-1751275.45,-1658268.211,-1812154.746,-1669625.27,-1582955.244,-1609562.679,-1174316.085,-948292.9544,-1099102.931,-1337013.23,-1262288.192,-891089.9838,-712871.9869,-855446.3843,-1026535.661,-821228.5288,-775306.002,-930367.2025,-924372.8004,-739498.2405,-887397.8886,-1064877.466,-851901.973,-720332.302,-864398.7624,-986896.1549,-789516.9237
MEXICO,-2284324.729,-2496267.531,-2576734.942,-2771039.069,-2927302.964,-3168036.297,-3678321.976,-3912811.745,-3946678.769,-3238958.277,-3383366.668,-3823095.578,-4106293.916,-4486973.894,-3201028.136,-2560822.509,-3072987.011,-3687584.413,-2950067.531,-2892299.176,-3470759.012,-3049960.327,-2729115.842,-3274939.011,-3438664.802,-2750931.842,-3301118.21,-3747970.07,-2998376.056,-2878096.786
USA,-7723132.485,-8678718.242,-9270884.525,-9776396.412,-10222954.05,-10768795.49,-10404185.12,-10808367.92,-10574255.94,-8737441.665,-9227241.172,-10013643.44,-10541399.23,-11003614.75,-8981198.075,-7184958.46,-8621950.154,-10346340.18,-8277072.146,-7970247.336,-9564296.805,-8645637.358,-7739950.486,-9287940.583,-9658162.589,-7726530.069,-9271836.085,-10584169.89,-8467335.91,-8133653.42
SOUTH AMERICA,-3589943.346,-2979730.467,-3158988.916,-3264610.633,-2760851.11,-2300771.99,-2480892.158,-2013501.823,-1954724.422,-1502762.505,-1650057.572,-1941039.335,-2004593.943,-2213979.991,-2089171.398,-2097890.606,-2068517.209,-2113062.585,-1918241.896,-2226883.709,-2062059.954,-1804628.931,-2165554.718,-2302296.552,-1841837.242,-2138092.565,-2437294.632,-1949835.706,-1893283.463,-2271940.156
ARGENTINA,-549823.2247,-526152.7141,-537388.9469,-507214.6064,-463368.6175,-421112.8768,-443803.5908,-310741.5649,-235456.303,-186032.379,-291333.6164,-342884.4667,-384488.7909,-331391.0417,-334885.0937,-389740.1728,-311792.1382,-307512.8116,-369015.374,-308178.7092,-295548.3245,-354657.9894,-324478.7312,-294533.0786,-353439.6943,-335347.7591,-268278.2073,-321933.8488,-386320.6185,-309056.4948
BRAZIL,-3031194.418,-2433332.786,-2595996.843,-2733873.108,-2272398.065,-1853872.744,-2013315.034,-1680522.956,-1694902.617,-1300042.862,-1345397.443,-1562364.049,-1588193.069,-1849138.186,-1718389.833,-1906700.647,-1525360.518,-1690179.945,-2028215.933,-1622572.747,-1488975.382,-1786770.458,-1827606.507,-1462085.206,-1754502.247,-2004647.286,-1603717.829,-1510894.165,-1813072.998,-1689676.494
COLOMBIA,-8925.702778,-20244.96719,-25603.12587,-23522.91838,-25084.42734,-25786.36943,-23773.53345,-22237.30208,-24365.50211,-16687.26422,-13326.51262,-35790.82018,-31912.08275,-33450.76303,-35896.47143,-33371.52486,-40045.82984,-34232.39209,-29088.85099,-34906.62119,-41353.0416,-33082.43328,-31924.28593,-38309.14312,-34107.63916,-31362.25683,-37634.7082,-36641.74244,-29313.39395,-35176.07274
ASIA-OCEANIA,-37615551.06,-37683483.61,-38324083.05,-39427447.86,-39745904.8,-40176517.81,-41499304.8,-39178847.38,-37220902.06,-36212584.48,-36300622.29,-41278777.61,-43298654.22,-43326926.46,-38380227.87,-32461065.59,-38953278.71,-43598332.23,-34878665.79,-37509415.17,-45011298.21,-36009038.56,-33304932.38,-39965918.86,-39403544.43,-31522835.54,-37827402.65,-45392883.18,-36314306.55,-32787759.14
AUSTRALIA,-120725.7225,-125241.9922,-128199.3486,-111418.6146,-93288.67793,-89793.58608,-43360.20391,-36424.45724,-36424.45724,-37469.72132,-37469.72132,-37121.29997,-37353.58087,-37314.86738,-49721.45831,-59665.74998,-47732.6,-38490.66587,-46188.79903,-55426.55886,-44341.2471,-45958.45732,-55150.14876,-44120.119,-46913.97412,-56296.76896,-45037.41516,-47455.89173,-56947.07008,-45557.65608
CHINA,-20694296.71,-19425716.14,-20249703.61,-21856836.71,-22117838.32,-22274680.8,-22547292.81,-20287201.19,-19569947.01,-21062127.79,-20812163.98,-25138258.72,-26260591.26,-25706348.83,-23244841.25,-19835267.37,-23802320.84,-25998505.82,-20798804.66,-23175453.97,-27810544.77,-22248435.82,-19731492.42,-23677790.91,-25000083.78,-20000067.03,-24000080.43,-27268806.15,-21815044.92,-21218105.56
INDIA,-4277942.118,-4047163.882,-3996931.174,-3367321.802,-3476185.996,-3781213.895,-3969806.001,-4681136.718,-4431250.99,-3943384.041,-4097997.973,-4579176.98,-4859902.23,-5819833.082,-4061237.735,-3248990.188,-3898788.225,-4678545.869,-3742836.696,-3615057.097,-4338068.515,-3854296.795,-3540645.782,-4248774.938,-4138184.974,-3413538.457,-4096246.148,-4739266.982,-3791413.584,-3679117.769
INDONESIA,-1434306.531,-1645410.869,-1699075.649,-1684568.712,-1632493.689,-1514762.465,-1511649.682,-1207963.229,-953526.6796,-726765.2714,-847273.1008,-1113908.119,-1345241.641,-1471463.802,-876858.0937,-701486.4749,-841783.7703,-1010140.524,-808112.4194,-776413.4636,-931696.1566,-841320.6246,-775710.6604,-930852.7925,-964652.8586,-771722.287,-926066.7446,-997893.7038,-798314.9628,-923372.2076
IRAN,-873069.2261,-555787.1793,-448220.5083,-470986.768,-413994.8069,-547387.7197,-1325458.216,-910317.8273,-393898.3076,-381950.1603,-389135.0124,-481507.8927,-517079.7223,-479171.5827,-506535.7004,-607842.8409,-486274.2724,-404498.7007,-485398.4407,-582478.129,-465982.5032,-465563.0666,-558675.6798,-458323.3613,-511383.723,-588817.407,-471053.9258,-480808.487,-576970.1842,-461987.3061
JAPAN,-6424689.082,-7341677.717,-7368300.72,-7382032.757,-7239842.761,-7360983.316,-7494917.587,-7419991.231,-7405297.408,-6347130.778,-6186359.393,-6264859.97,-6567588.32,-6383446.466,-5968476.639,-5558707.67,-6670449.205,-5699249.498,-5228072.453,-6273686.941,-6275835.273,-5020668.218,-6024801.862,-7185488.263,-5748390.608,-4941291.405,-5929549.685,-6780404.488,-5424323.589,-5778186.838
MALAYSIA,-253706.6152,-269078.2527,-278316.1572,-264776.8805,-270095.5581,-252724.275,-238458.5994,-239512.4299,-244815.1707,-198025.8334,-198410.9053,-278263.0337,-300521.4699,-306540.5714,-247876.2965,-198301.0372,-237961.2446,-285553.4936,-228442.7948,-223272.8478,-267927.4174,-232680.4271,-215694.5819,-258833.4983,-252317.9683,-201854.3747,-242225.2496,-290670.2995,-232536.2396,-214907.4994
PAKISTAN ,-110475.383,-110079.2692,-102642.39,-115529.8856,-161646.6762,-162660.3234,-188102.026,-205570.5091,-161066.7417,-170761.9931,-210458.9171,-200607.744,-148155.4281,-169193.8492,-244026.4497,-292831.7396,-234265.3917,-204519.6303,-245423.5563,-266416.9902,-213133.5922,-255006.9895,-283826.3548,-227061.0838,-233602.3853,-280322.8624,-224258.2899,-217706.5131,-261247.8157,-242528.5607
PHILIPPINES,-96830.51324,-96202.00903,-104503.388,-107138.3585,-160030.6876,-187952.8246,-113910.1439,-46517.95861,-94001.3463,-64809.11006,-83839.40067,-95975.51475,-105766.2192,-119555.6913,-82688.62908,-66150.90326,-79381.08392,-95257.30067,-76205.84055,-64607.12366,-77528.54841,-93034.25811,-74427.40647,-77879.68796,-93455.62556,-74764.50046,-76162.44082,-91394.929,-73115.9432,-72534.9966
SOUTH KOREA,-1933545.966,-1875149.909,-1820095.918,-2221350.259,-2253178.12,-2206254.766,-2206403.414,-2143860.602,-2071216.723,-1822880.355,-1773422.51,-1339400.822,-1505766.745,-1466334.323,-1244913.613,-1135989.16,-1363186.992,-1259239.974,-1007391.979,-1208870.375,-1450644.449,-1160515.56,-1051464.166,-1261757,-1345081.519,-1076065.215,-1291278.258,-1441419.604,-1153135.684,-1221011.181
TAIWAN ,-175743.9202,-187167.7134,-181368.084,-163732.8145,-161949.2737,-158472.1592,-153026.3402,-146397.1004,-142773.148,-141225.9922,-146312.7543,-148003.5976,-152884.8863,-165733.8419,-144662.321,-124849.3506,-149819.2207,-160158.6474,-128126.9179,-149679.6442,-171970.6159,-137576.4927,-127295.5839,-152754.7007,-147987.0151,-118389.6121,-142067.5345,-170481.0413,-136384.8331,-123885.9254
THAILAND,-1202194.897,-1982446.393,-1924465.664,-1662323.699,-1662103.861,-1479645.769,-1544465,-1721243.026,-1629972.734,-1237749.832,-1436364.696,-1485757.949,-1408110.342,-1114957.968,-1576826.623,-1892191.947,-1513753.558,-1316673.963,-1580008.755,-1836641.533,-1469313.226,-1453360.492,-1744032.591,-1428225.967,-1447808.251,-1737369.902,-1465827.83,-1385212.024,-1662254.428,-1564984.976
VIETNAM,-18024.37299,-22362.28171,-22260.43593,-19430.59803,-103256.3714,-159985.9087,-162454.78,-132711.1043,-86711.33812,-78303.59843,-81413.92337,-115935.9673,-89692.3876,-87031.6004,-131563.0504,-157875.6605,-126300.5284,-106648.3127,-127977.9752,-153573.5703,-122858.8562,-112207.2557,-134648.7068,-137619.827,-110095.8616,-132115.0339,-153607.3084,-122885.8467,-120282.4214,-144338.9058
AFRICA,-579204.8116,-604503.2162,-610546.4401,-743735.5345,-743047.4674,-810905.9695,-842708.8826,-863368.2962,-872393.104,-740612.2445,-813717.0532,-827691.0595,-908211.7428,-1037049.483,-676732.7345,-541386.1874,-649663.4248,-779596.1099,-623676.8882,-605610.8652,-726733.0382,-623189.6497,-628916.8356,-754700.2029,-603760.1624,-630604.1994,-756725.039,-605380.0313,-628186.0162,-753823.2192
EGYPT,-96005.90018,-68624.67245,-38702.12693,-118747.3703,-117476.5536,-169800.8363,-169364.5819,-165198.9686,-165676.6195,-175725.8823,-169701.3248,-176429.9245,-176429.9245,-336262.1206,-139467.429,-111573.9432,-133888.7319,-160666.4783,-128533.1826,-115606.9545,-138728.3455,-150167.6336,-120134.1069,-144160.9283,-172993.1139,-138394.4911,-110715.5929,-132858.7115,-159430.4538,-127544.3631
MOROCCO,-21984.6096,-35426.38772,-63984.50456,-84356.4359,-80173.38179,-97094.16422,-130889.2756,-145856.0869,-150221.8614,-126137.9762,-166977.9225,-182338.2422,-207253.6191,-197559.7778,-130411.3011,-104329.0409,-125194.849,-150233.8188,-120187.0551,-107522.0886,-129026.5063,-145672.9422,-116538.3538,-133677.9326,-158204.0846,-126563.2677,-112965.8046,-135558.9656,-134751.9727,-107801.5781
SOUTH AFRICA,-461214.302,-500452.1559,-507859.8085,-540631.7283,-545397.5318,-544010.9688,-542455.025,-552313.2407,-556494.6231,-438748.3861,-477037.8058,-468922.8927,-524528.199,-503227.5844,-406854.0044,-325483.2035,-390579.8442,-468695.8131,-374956.6504,-359454.9958,-431345.995,-400057.6705,-337964.3457,-405557.2148,-467441.8338,-373953.4669,-377451.9695,-452942.3632,-362353.8906,-370692.408
NET,-63745815.26,-64132729.48,-65557500.55,-67690431.66,-68434551.86,-69412632.87,-70742782.66,-68317224.55,-66269123.67,-60195931.99,-60561301.09,-67655925.19,-71429249.45,-72253825.92,-62573676.2,-52015313.61,-62418376.32,-73361642.36,-58689313.9,-55102925.04,-66123510.02,-62949369.73,-50925171.03,-61110205.21,-73332246.27,-58665797.02,-54930941.55,-65917129.84,-63015123.57,-51475783.15
