Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
NORTH AMERICA,1768859.083,1864264.935,1957819.53,2048383.32,2049693.38,2098297.884,2118187.043,2127519.623,2103210.842,1704145.227,1768735.906,1962428.057,2091779.107,2205448.468,1765909.408,1412727.527,1695273.032,2034327.639,1627462.111,1549972.186,1859966.624,1740032.911,1465851.541,1759021.849,2045501.558,1636401.247,1604172.339,1925006.807,1647261.599,1566584.913
CANADA  ,179376.847,210339.8212,205157.327,209926.7921,197311.2619,211565.5154,195092.5002,191929.8084,191641.9387,138483.4458,117690.3539,132518.3813,157007.0615,157197.3874,111441.9257,89153.54055,106984.2487,128381.0984,102704.8787,95477.12215,114572.5466,115728.1331,92582.50645,111099.0078,133318.8093,106655.0474,93224.95775,111869.9493,119776.7793,95821.42345
MEXICO,157398.1138,243905.634,256151.538,311557.4812,306941.0104,296799.4003,375180.7613,362118.8274,365491.6582,287592.4678,335197.1451,396062.4751,421245.2144,463074.7424,323852.5622,259082.0498,310898.4598,373078.1517,298462.5214,286916.3268,344299.5922,316419.6592,275573.6775,330688.413,356275.5751,285020.4601,342024.5521,371735.1296,297388.1037,312999.829
USA,975621.5185,1109762.554,1188266.361,1268400.222,1341868.38,1423321.329,1380546.774,1448355.28,1419201.439,1186571.767,1220765.657,1304306.483,1381447.12,1439732.267,1155764.192,924611.353,1109533.624,1331440.349,1065152.279,1002949.466,1203539.359,1146888.771,960716.3965,1152859.676,1346159.717,1076927.773,1051214.61,1261457.532,1080104.705,1007529.408
SOUTH AMERICA,416202.0918,349188.4004,365948.2358,372827.477,319954.4617,260214.7956,272205.3241,221227.2721,217336.377,168277.9282,185363.6918,214042.2797,225554.3216,247246.8183,228523.3568,236709.551,216637.2047,232486.0156,254914.1314,203931.3051,240088.584,272840.2198,218272.1758,203505.244,244206.2928,229747.1841,187862.3009,225434.761,268991.9759,215193.5807
ARGENTINA,63244.2328,59291.0445,62174.9904,53239.02735,52338.8971,53895.4191,75972.83585,44711.12212,24119.45218,20145.93034,25566.46524,29391.67519,32095.28154,30409.67237,31739.53967,38087.4476,30469.95808,28460.99358,34153.19229,30855.5057,25672.5647,30807.07764,35219.41808,28175.53446,30351.53126,36421.83751,29137.47001,29871.30393,35845.56471,28676.45177
BRAZIL,368394.4353,294675.1606,311099.3018,332148.211,269869.6047,217298.1062,218094.9161,189725.0051,198003.2356,148351.7107,159761.3482,169056.4869,189891.7588,225970.8476,170132.5362,139698.7527,167638.5032,201166.2038,160932.9631,146547.6217,175857.1461,184994.991,147995.9928,177595.1913,193563.8794,154851.1035,156813.1096,188175.7315,158881.2225,148743.8763
COLOMBIA,10762.90495,17361.45592,16597.54808,16401.04176,14061.04526,13622.54029,36328.70017,7074.352035,9787.244835,5617.063555,8501.184255,12620.31647,8748.41864,9279.161675,16720.48249,20064.57898,16051.66319,13912.00776,16694.40932,18626.61125,14901.289,16413.07347,19695.68817,15756.55053,14564.51329,17477.41595,17289.43511,13831.54809,16597.85771,19389.74146
ASIA-OCEANIA,4049881.115,4069871.056,3545474.105,3720438.205,4319258.572,4363941.436,4517888.334,4250191.275,4068505.757,4003365.836,4097289.023,4585364.507,4778406.121,4763176.366,4282585.163,3665117.845,4398141.414,4760802.63,3808642.104,4352356.723,5182365.31,4145892.249,3587404.274,4304885.129,4759390.622,3807512.498,4337660.177,5167843.34,4134274.673,3630918.302
AUSTRALIA,48149.9269,45094.08046,56335.65,13266.26964,28140.85152,25224.431,26527.31943,29822.54198,16005.61883,28062.56675,37285.75187,26533.4869,32317.31697,32331.46074,23183.26702,18546.61361,22255.93633,26707.1236,21365.69888,21406.56388,25687.87666,21174.79155,19222.09123,23066.50947,23744.78797,21061.72606,23519.75806,23884.79003,21081.86661,25298.23993
CHINA,2340416.913,2198240.823,2287535.522,2506684.343,2538915.223,2617201.544,2651886.724,2317776.034,2222035.799,2400205.755,2410014.184,2820885.982,2905152.042,2793442.236,2666923.719,2499937.793,2971789.171,2534060.181,2359045.228,2830854.273,2649111.694,2199092.289,2638910.747,3153953.042,2523162.434,2310246.805,2772296.167,2819038.235,2255230.588,2706276.706
INDIA,454485.7118,388228.0201,403877.5824,338170.4721,349560.1731,384908.4071,410046.0147,481078.1681,452308.9369,412415.5347,419584.8934,474739.1553,514605.6895,623294.332,408902.0642,327121.6513,392545.9816,471055.1779,376844.1423,360969.8269,433163.7923,411697.0911,341495.9667,409795.1601,466505.8058,373204.6446,386569.2144,463883.0573,371106.4459,367567.2953
INDONESIA,173226.0594,191384.6139,199515.2034,194913.1417,187440.2978,170806.899,173293.1356,135803.5672,103730.9059,77578.5724,93799.31095,117459.5876,149175.9204,164117.0169,87144.64585,69715.7167,83658.86,100390.632,80312.5056,73649.2912,88379.14945,93444.567,74755.6536,89706.7843,103168.4053,82534.72425,75435.05085,90522.06105,93710.3008,74968.24065
IRAN,101519.6775,31872.73914,54538.21495,38399.42536,30764.38201,45754.81072,135971.3599,86651.21505,25922.55126,28630.59794,29512.58423,39121.37692,43009.56279,38695.50577,44898.44824,53878.1379,43102.51031,37379.88508,44855.8621,53827.0345,43061.62762,34449.30209,41339.16251,49606.99501,39685.59601,44019.84127,52823.8095,42259.04762,34107.9146,40929.49752
JAPAN,558235.535,686442.576,652349.7095,682002.6765,662552.767,669817.0465,694593.1795,682772.322,679249.296,599828.5835,585455.6935,592369.4335,612665.116,597486.7405,566035.104,526098.12,631317.7445,537284.528,489475.3335,587370.4,594320.9875,475456.79,570548.148,678831.211,543064.969,484225.044,581070.053,604200.68,483360.5441,580032.653
