Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
SWEDEN,17.45118171,12.01473286,14.31693916,15.19957418,14.2110376,15.67103295,1.920914432,7.018589375,10.34666304,5.578167204,11.64015891,6.084388745,5.555508754,5.466213577,8.457109988,10.14853199,8.11882559,6.495060472,7.794072566,9.352887077,7.482309664,7.804521385,9.36542566,7.492340528,8.474527983,9.858031691,7.886425353,6.930693555,8.316832262,9.15816351
UNITED KINGDOM  ,64.1948261,91.08132847,72.95085815,95.91408639,106.162087,100.3512666,69.75067664,94.56835511,105.0280634,68.44777067,57.89445095,44.91116496,40.75733438,53.17472088,50.76039635,48.66408649,56.57321752,46.02274586,52.02741964,59.5715653,47.65725225,46.67511454,56.01013747,47.16358152,45.07968295,54.09561953,50.22420127,43.99825014,52.79790019,52.54010188
CZECH REPUBLIC ,18.85305577,18.39197597,17.60592651,19.33102919,19.7882703,22.38590165,21.95542579,22.34501264,20.14113272,23.55697579,19.65206526,20.82690004,23.98382989,23.9699817,16.88275082,13.50620066,16.20744079,19.44892895,15.55914316,14.69387826,17.63265391,17.20173469,13.76138775,16.5136653,19.81639837,15.85311869,14.79237668,17.75085201,16.82915937,13.93366696
HUNGARY,1.960540267,2.848508619,3.976326202,4.931514326,5.479065891,4.122051246,4.585241131,5.793092613,6.692272823,6.970586183,8.220088906,7.60979689,7.592547778,6.863436067,6.872754339,6.13748415,7.364980982,7.266667963,5.813334369,6.976001244,8.351426349,6.68114108,5.756341669,6.907610003,7.662359934,6.129887947,6.677865628,8.013438754,6.410751004,5.768948804
POLAND,14.41192615,10.04788866,10.22093562,11.65949833,14.78462607,22.03135606,28.32684951,30.52662854,30.39894217,23.55687529,24.30872303,26.29204434,36.33652128,37.64512233,12.67322952,10.13858362,12.16630034,14.59956041,11.67964833,10.92946525,13.1153583,12.89542362,10.3163389,12.37960667,14.85552801,11.88442241,9.507537927,11.40904551,13.69085461,10.95268369
ROMANIA,6.811148819,6.915320898,6.589150243,6.676949307,7.171846324,6.548113351,6.920234378,9.246496129,10.35615839,8.817898009,8.435562483,7.046421092,5.256108609,6.302985683,8.914912518,10.69789502,8.558316019,7.675513323,9.210615989,9.262385107,7.409908086,8.891889701,10.67026764,8.536214113,7.275472506,8.730567009,10.24501581,8.196012649,8.048675671,9.658410805
SLOVAKIA,18.00336074,24.72879374,27.20994272,27.34710505,28.90832608,29.25927778,29.0891299,30.40339308,31.0931444,28.4262623,28.80009237,27.86381469,29.93320467,28.35172704,24.20236836,19.36189469,23.23427363,27.88112835,22.30490268,21.37629907,25.65155888,23.56735621,20.05546452,24.06655743,27.66922521,22.13538017,22.90755295,27.48906353,21.99125083,21.84868842
SLOVENIA,1.291488001,1.797429143,1.288217653,0.973386933,1.48946927,1.785342389,2.46209607,2.762988949,2.47866967,1.273134169,2.115995285,0.738747665,2.930719079,2.736543417,0.628815206,2.718349608,2.325904209,2.145900841,1.947499245,1.723732247,1.474424286,1.199572805,0.899177758,0.573239123,0.221756889,0.873634172,0.753476149,0.664256818,0.61727263,0.626079332
SERBIA,0.435774805,0.438627817,2.806765868,3.046106471,2.51174392,2.32790359,2.246337518,1.701763588,1.095037969,0.717613937,0.616310198,0.229988771,0.053079756,0.035242842,0.468518088,0.562221705,0.449777364,0.450790958,0.54094915,0.43275932,0.380991879,0.457190255,0.40934614,0.491215368,0.570237107,0.456189686,0.364951749,0.437942098,0.473968643,0.379174915
RUSSIA,115.5923527,121.8107507,140.5984034,129.0806032,105.0007919,93.13669607,98.24361844,87.30478819,87.5486579,83.74266739,87.41731117,71.30083515,71.2727354,74.08697767,77.71437722,83.97914956,67.18331965,80.39086056,91.16176573,72.92941258,68.65976287,82.39171544,79.60679489,63.68543591,76.4225231,91.70702769,73.36562218,67.32729952,80.79275942,81.55917675
