Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
AZERBAIJAN,1075.844262,2013.804461,2406.913774,1738.257031,917.3025076,389.6781716,532.4929917,1020.150958,1470.598308,1489.114835,2076.571636,1594.702025,1757.086942,1861.044275,1311.517107,1049.213686,1259.056423,1510.867707,1208.694166,1061.519121,1273.822945,1527.528662,1222.022929,1208.441069,1450.129283,1160.103427,1222.521622,1467.025946,1173.620757,1312.041781
BELARUS,21436.90844,25971.49833,27712.62899,16452.11961,15996.69735,19316.7001,19877.19072,7160.41261,7615.981758,7248.366346,6619.013507,7705.634703,7966.179858,9141.052185,9336.759742,11204.11169,8963.28935,7489.72463,8987.669554,10241.43544,8193.148355,9831.778026,11207.34637,8965.877101,9167.861818,11001.43418,8801.147342,8606.78631,10328.14357,9131.390033
KAZAKHSTAN,4182.255082,8518.854098,8892.148912,8683.479369,7269.788763,4170.697243,4881.671112,4031.721148,4845.171674,4727.377343,5149.139819,5822.994753,10690.04379,11634.25313,5810.948803,10327.72563,11191.42271,11021.09653,10800.96595,10552.57938,10275.84717,9970.761864,9637.323253,9275.531292,8885.385952,8466.887225,8020.035097,7544.829565,7041.27062,6509.358262
UKRAINE,18841.29925,23276.85019,19700.22531,12679.91936,6205.862857,5214.596275,6223.006235,7002.242157,11816.89425,9158.035384,13960.36487,9027.163713,7627.23181,3386.049999,12804.82627,15365.79152,12292.63322,10263.70026,12316.44032,14454.25591,11563.40473,11029.12335,13234.94801,12505.13556,11054.0657,13264.87884,14206.04927,11364.83941,13637.80729,14800.88769
UZBEKISTAN ,7661.854735,6320.411012,7174.864626,7678.578717,6104.896477,3259.804188,3591.678105,6694.778543,9184.732312,8974.782181,8073.473318,11018.38171,9991.58734,9802.040923,11715.91666,13472.15613,10777.7249,10944.09502,13132.91402,10506.33122,10876.10206,13051.32247,10441.05798,11007.56039,13209.07246,10567.25797,10696.10275,12835.3233,10608.59687,10754.24689
TURKEY,70082.29874,61944.26543,60599.02662,55141.87874,65366.26582,62633.7247,64857.81165,66226.62401,57874.14484,79313.3828,53169.65312,62839.63088,76026.24588,96634.31213,45568.09074,36454.47259,43745.36712,52494.44053,41995.55243,40763.84119,48916.60943,43993.48173,37773.09161,45327.70992,53618.11207,42894.48968,39414.1547,47296.98563,48228.01077,38582.40861
NORTH AMERICA,1492209.522,1572693.899,1651616.555,1728016.168,1729121.335,1770124.095,1786902.589,1794775.554,1774268.666,1437616.913,1492105.61,1655504.308,1764624.855,1860516.328,1489721.177,1191776.941,1430132.33,1716158.796,1372927.036,1307556.536,1569067.844,1467891.764,1236592.36,1483910.832,1725585.114,1380468.092,1353279.785,1623935.742,1389629.884,1321571.033
CANADA  ,151322.3081,177442.6731,173070.7211,177094.2418,166451.7805,178476.6688,164580.0331,161911.9864,161669.1394,116824.6349,99283.58251,111792.5065,132451.157,132611.716,94012.40852,75209.92681,90251.91216,108302.2946,86641.83567,80544.50025,96653.40027,97628.25304,78102.60244,93723.12294,112467.7475,89974.19799,78644.57436,94373.48923,101043.691,80834.95282
MEXICO,132781.0488,205758.7928,216089.4375,262829.8911,258935.4364,250379.9741,316502.4902,305483.4428,308328.7629,242613.0058,282772.3116,334118.304,355362.4628,390649.8526,273202.0215,218561.6172,262273.9406,314728.7288,251782.983,242042.6133,290451.1359,266931.6245,232473.9543,278968.7452,300554.0751,240443.2601,288531.9121,313595.7553,250876.6042,264046.6557
USA,823034.313,936195.6901,1002421.502,1070022.427,1132000.165,1200713.873,1164629.258,1221832.514,1197238.334,1000991.942,1029837.908,1100312.949,1165388.79,1214558.14,975002.6719,780002.1374,936002.5652,1123203.078,898562.4626,846088.1695,1015305.803,967515.3668,810460.3521,972552.4223,1135620.337,908496.2693,886804.645,1064165.574,911176.3287,849951.8082
SOUTH AMERICA,351108.0846,294575.3345,308713.9317,314517.2596,269913.5839,219517.2016,229632.4114,186627.3267,183344.9676,141959.2602,156372.8104,180566.0671,190277.6257,208577.4159,192782.3038,199688.1772,182755.1459,196125.2027,215045.5612,172036.449,202538.7294,230168.0094,184134.4075,171677.0238,206012.4286,193814.7245,158480.637,190176.7644,226921.6308,181537.3046
ARGENTINA,53352.83479,50017.92514,52450.8219,44912.44347,44153.09359,45466.17555,64090.68432,37718.30262,20347.16986,16995.10683,21567.87008,24794.81719,27075.57951,25653.59961,26775.47566,32130.5708,25704.45664,24009.69418,28811.63302,26029.7046,21657.37558,25988.8507,29711.10109,23768.88087,25604.55177,30725.46212,24580.3697,25199.43199,30239.31839,24191.45471
