Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
NORTH AMERICA,14831186.67,18633275.23,19272988.19,21900245.13,23602667.7,25192636.58,25160043.25,26536410.37,26472872.2,23658236.93,23346371.35,23941988.22,25971977.85,25743281.88,25927826.05,25901397.97,25965167.11,25981265.54,26014349.49,26036867.32,26065449.61,26095521.58,26130736.57,26168594.15,26207484.81,26244447.23,26277638.27,26306407.68,26331840.06,26356201.24
CANADA  ,2131550.527,2545105.232,2537115.712,2667767.424,2612339.249,2683666.706,2410210.099,2549324.442,2546680.351,2075350.629,1688091.376,1787569.64,2025822.553,2291300.279,2181558.584,2226938.852,2200350.821,2199377.637,2180917.577,2166455.258,2150360.925,2138292.47,2129268.008,2122886.206,2116496.01,2107497.251,2093766.062,2074704.448,2051356.34,2026048.477
MEXICO,706739.8937,1071868.914,1117525.805,1636206.77,1439333.348,1383694.9,1542316.569,1547243.494,1423999.476,1084246.184,1307678.401,1437717.602,1740529.282,1892762.242,1845226.617,1876635.426,1868750.578,1871995.933,1864155.962,1857860.279,1851230.9,1848296.275,1848787.614,1851981.706,1855295.379,1856186.792,1852598.606,1843859.352,1831019.037,1816405.58
USA,11992896.25,15016301.09,15618346.67,17596270.93,19550995.1,21125274.98,21207516.58,22439842.43,22502192.37,20498640.12,20350601.57,20716700.98,22205626.02,21559219.36,21904448.12,21806754.44,21901709.18,21903182.37,21943214.82,21962609.14,21992838.69,22022368.76,22058118.78,22096058.52,22135297.83,22172539.47,22206098.73,22235251.44,22261117.12,22285945.68
SOUTH AMERICA,5449360.061,5310429.729,5414856.855,5711498.23,3902265.245,3740697.277,4466883.056,4128847.923,3435170.889,2817134.168,2992004.135,3259295.724,3471660.022,3724120.874,3623936.022,3669933.584,3647708.196,3649578.563,3634611.379,3623493.818,3610874.544,3602292.634,3596815.689,3594022.053,3591270.573,3585959.275,3575967.959,3560700.095,3541201.438,3519799.329
ARGENTINA,924016.8487,898852.2708,1052030.53,766692.7779,686079.0683,808529.1157,1122450.298,971024.1802,628534.453,586892.147,691276.7537,767759.8296,819975.3593,839485.6912,835459.5495,838305.8957,832647.1768,823625.5739,809704.9925,794332.5271,779722.6271,768128.8881,760056.2232,754460.9304,748970.5112,740859.0708,728050.9863,709921.9666,687524.9038,663183.8202
BRAZIL,3624418.063,2915576.715,3068216.46,3226350.194,2599907.572,2099170.801,2123712.586,1876078.315,1945777.414,1378255.347,1546126.23,1630366.999,1832873.851,2167006.261,2031012.691,2091631.979,2062564.632,2067382.012,2051052.92,2040548.613,2027707.637,2019284.57,2013823.252,2011129.674,2008464.158,2003266.179,1993395.874,1978263.581,1958911.285,1937668.425
COLOMBIA,900925.1487,1496000.743,1294609.865,1718455.258,616278.6045,832997.361,1220720.172,1281745.428,860859.0224,851986.674,754601.1515,861168.8951,818810.8112,717628.9221,758387.1464,737888.0461,738475.876,722627.7635,707426.3734,688209.9247,670764.1345,655808.7994,644518.3529,635560.5768,626686.6933,615114.9681,598790.6087,577076.8128,551028.7304,522967.2354
ASIA-OCEANIA,37945808.26,42985221.03,42472353.87,46103948.61,46983379.07,54638289.69,60180411.39,63641524.68,58517961.01,58262119.24,62703299.67,63025372.4,67056177.19,66519890.99,67069574.14,67090177.25,67351179.54,67497103.03,67695779.71,67871340.42,68063199.71,68256168.48,68458971.57,68666810.82,68879245.16,69092858.92,69306124.05,69518349.4,69730749.2,69945639.11
AUSTRALIA,1565475.453,1867907.532,1974361.21,1743580.376,1897051.937,2141242.562,1959465.195,2071041.327,1801952.599,1972145.551,2432002.896,2462038.941,2880933.4,2714529.35,2815639.812,2795499.909,2824434.208,2824402.935,2832078.963,2833058.569,2837777.046,2844565.526,2855704.967,2869334.583,2883535.126,2895477.883,2903240.379,2906190.652,2905385.849,2903060.431
CHINA,11528240.74,12395935.22,14447564.3,15412430.42,15662569.51,18888115.92,21854229.1,22065816.49,22915337.52,25640445.88,25068842.71,22778118.84,25220930.73,25716036.33,25728981.65,25913227.61,26019975.55,26159874.21,26282035.67,26413142.34,26544482.61,26683439.13,26828135.21,26978740.9,27132472.87,27286999.91,27440264.27,27591798.58,27742685.65,27895278.2
