Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
ARGENTINA,29392.93415,28592.45006,33465.04355,24388.46257,21824.14412,25719.27459,35705.09319,30888.23523,19993.65251,18669.01264,21989.48226,24422.40544,26083.37908,26704.00185,26575.93047,26666.47261,26486.46902,26199.49224,25756.67917,25267.68175,24802.94149,24434.14517,24177.35407,23999.36806,23824.71807,23566.69352,23159.26893,22582.58563,21870.13608,21095.84731
BRAZIL,115292.5746,92744.36339,97599.82675,102630.0537,82702.94221,66774.52818,67555.20127,59677.9663,61895.09149,43842.24022,49182.20541,51861.90048,58303.63427,68932.37111,64606.42182,66534.71861,65610.08761,65763.32825,65243.90058,64909.75904,64501.28818,64233.35079,64059.62653,63973.94393,63889.154,63723.80652,63409.83255,62928.47501,62312.87934,61637.14492
COLOMBIA,28658.38821,47587.71595,41181.48124,54663.984,19603.79452,26497.60836,38831.05343,40772.26408,27383.88655,27101.65755,24003.82848,27393.74359,26046.33486,22827.74354,24124.26081,23472.18536,23490.8842,22986.75646,22503.20093,21891.92656,21336.97677,20861.24823,20502.09964,20217.15319,19934.87536,19566.7793,19047.50217,18356.7873,17528.19898,16635.56409
ASIA-OCEANIA,1207054.444,1367357.936,1351043.655,1466564.519,1494539.162,1738041.523,1914336.163,2024434.02,1861453.692,1853315.377,1994589.125,2004834.244,2133053.962,2115994.722,2133480.119,2134135.503,2142437.973,2147079.793,2153399.689,2158984.268,2165087.303,2171225.631,2177676.788,2184288.145,2191045.672,2197840.716,2204624.67,2211375.549,2218131.977,2224967.615
AUSTRALIA,49797.70332,59418.05408,62804.34076,55463.21287,60345.13627,68112.829,62330.49918,65879.7309,57320.03064,62733.86073,77361.90208,78317.34732,91642.36111,86349.0558,89565.37501,88924.72562,89845.12437,89844.12955,90088.30365,90119.46487,90269.55943,90485.50066,90839.84577,91273.40324,91725.12188,92105.02044,92351.94508,92445.79315,92420.19239,92346.22094
CHINA,366712.8164,394314.1384,459576.3666,490268.7143,498225.6275,600830.1127,695182.0389,701912.6242,728935.8497,815621.4233,797438.7524,724570.9296,802276.6652,818025.952,818437.7422,824298.5979,827694.245,832144.415,836030.3653,840200.8626,844378.7908,848798.9914,853401.7672,858192.5272,863082.7344,867998.2324,872873.5647,877693.8644,882493.5751,887347.5374
INDIA,197726.4373,176698.2143,161503.8278,156028.6379,174966.8345,191488.023,203266.2482,255857.1485,197689.8784,128371.0079,173278.0681,230135.2672,251371.2438,246155.2569,250494.3027,250391.6851,252163.4433,252871.7719,253915.1819,254727.2799,255691.4929,256731.0178,257930.0802,259224.5188,260556.2038,261834.4178,262999.0383,264030.1735,264962.0386,265866.9778
INDONESIA,203111.2643,231090.5251,220123.3574,221825.4417,178663.9488,150969.6759,180382.9524,218911.5464,178109.9915,111587.8555,144792.1039,178592.4316,178673.4174,154391.974,164152.0376,159513.7143,161029.4612,159566.1598,159238.1298,158287.6082,157598.6214,156886.5882,156323.1605,155807.4754,155294.1838,154683.7527,153915.7962,152968.8109,151879.1907,150720.2217
IRAN,32313.97217,12044.06354,21847.44377,19451.15458,19754.38,22984.41004,50694.20259,40161.3354,23891.84171,27605.05968,27152.38466,29664.24937,33627.59131,39006.54959,37071.33451,38142.40747,37754.16529,37810.73212,37475.55181,37202.92844,36912.12985,36740.36017,36675.23478,36695.90763,36720.94197,36666.89691,36467.53522,36102.46435,35605.54677,35050.64181
JAPAN,171037.1443,228030.3475,214602.8897,239742.6054,249895.0327,256060.4166,263164.9304,275228.7552,276506.0297,269769.317,266132.02,269207.2234,288854.3357,271486.3523,279612.1858,276661.5741,278451.6689,277894.4152,278228.5996,278059.3359,278134.4835,278216.4613,278458.8015,278763.9891,279088.8207,279334.8587,279444.8694,279396.8606,279223.6235,278994.656
