Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
AZERBAIJAN,3.631507461,6.797587886,8.124526603,5.867478777,3.096350483,1.315356913,1.797427695,3.443514963,4.963997963,5.026500417,7.009458205,5.382909503,5.931039056,6.281946567,4.427020088,3.54161607,4.249939284,5.099927141,4.079941712,3.58315301,4.299783612,5.156166118,4.124932894,4.079087387,4.894904863,3.915923891,4.126616228,4.951939473,3.961551578,4.428791122
BELARUS,72.36018789,87.66667561,93.54385433,55.53405564,53.99677984,65.20343416,67.09536772,24.16994051,25.70771212,24.46682795,22.34245028,26.01033523,26.88980423,30.85558047,31.51619045,37.81942854,30.25554282,25.28153175,30.3378381,34.5699192,27.65593537,33.18712244,37.8303472,30.26427777,30.94607627,37.13529152,29.70823321,29.05216842,34.86260211,30.82296593
KAZAKHSTAN,14.11718319,28.75535363,30.0154086,29.3110455,24.53913922,14.07816976,16.47805885,13.60905657,16.35485516,15.95724093,17.38089827,19.65549256,36.08419467,39.27136904,19.61483151,34.86119133,37.77659696,37.20166168,36.45861192,35.62018417,34.68607583,33.65626176,32.53074123,31.30951409,29.99258026,28.57993969,27.07159234,25.46753821,23.76777726,21.97230949
UKRAINE,63.59872075,78.57090297,66.49802178,42.80101067,20.94786212,17.60184624,21.00572951,23.63603686,39.8878733,30.91290719,47.12314872,30.47115045,25.74568662,11.42959652,43.22263339,51.86716008,41.49372805,34.64507401,41.57408882,48.79027573,39.03222058,37.22875617,44.6745074,42.21102875,37.31294898,44.77553878,47.9524553,38.36196424,46.03435709,49.96032973
UZBEKISTAN ,25.86255615,21.3345189,24.21872323,25.91900787,20.60705056,11.00345435,12.12369327,22.59819481,31.00302255,30.29433682,27.25197282,37.19249782,33.72655806,33.08674498,39.54702391,45.47520233,36.38016186,36.94174343,44.33009213,35.46407369,36.71223352,44.05468022,35.24374418,37.1559705,44.5871646,35.66973169,36.10464666,43.325576,35.80927095,36.30091192
TURKEY,236.5624837,209.0925889,204.5517414,186.1311633,220.6435358,211.4198556,218.9272511,223.547671,195.3539152,267.7219664,179.4739246,212.114891,256.6262505,326.1886853,153.814885,123.051908,147.6622897,177.1947476,141.7557981,137.5981623,165.1177948,148.4997994,127.5029006,153.0034806,180.9876958,144.7901567,133.0423017,159.6507619,162.7934331,130.2347465
NORTH AMERICA,5036.94652,5308.621171,5575.024242,5832.910792,5836.641277,5975.045908,6031.681642,6058.256796,5989.035891,4852.669416,5036.595765,5588.147336,5956.483248,6280.164483,5028.547121,4022.837697,4827.405237,5792.886285,4634.309027,4413.651198,5296.381438,4954.862036,4174.111939,5008.934329,5824.704781,4659.763825,4567.989818,5481.587782,4690.689416,4460.957068
CANADA  ,510.7877693,598.9569438,584.1994393,597.7808155,561.8572353,602.4471916,555.5391605,546.5331806,545.713452,394.3410288,335.1312855,377.355102,447.088284,447.63025,317.3384615,253.8707692,304.644923,365.5739076,292.459126,271.8775978,326.2531172,329.5437284,263.6349827,316.3619793,379.634375,303.7075,265.4644065,318.5572878,341.0725239,272.8580191
MEXICO,448.201832,694.5378784,729.4089228,887.1811136,874.0353991,845.1564747,1068.35273,1031.157985,1040.76235,818.9391083,954.4966639,1127.81483,1199.524393,1318.636818,922.1921928,737.7537544,885.3045052,1062.365406,849.892325,817.0137509,980.416501,901.0264961,784.7147855,941.6577427,1014.518927,811.6151414,973.9381696,1058.54106,846.8328475,891.2882971
USA,2778.148616,3160.124335,3383.669264,3611.855882,3821.061458,4053.004269,3931.200815,4124.290148,4041.272602,3378.843792,3476.213219,3714.101402,3933.764613,4099.735531,3291.117127,2632.893701,3159.472443,3791.36693,3033.093545,2855.966805,3427.160165,3265.843762,2735.705268,3282.84632,3833.281332,3066.625065,2993.405085,3592.086101,3075.671593,2869.0085
SOUTH AMERICA,1185.163758,994.3377148,1042.062486,1061.651593,911.0920866,740.9793251,775.1231702,629.9597006,618.8801122,479.1828434,527.8357171,609.4999462,642.2812683,704.0521279,650.7357979,674.0465427,616.8891717,662.0197383,725.8853232,580.7082586,683.6685688,776.931079,621.5448631,579.4950206,695.3940248,654.2207294,534.9506763,641.9408115,765.9729427,612.7783541
ARGENTINA,180.0922535,168.835281,177.0475131,151.6017506,149.0385685,153.4708708,216.3378162,127.3179606,68.68178021,57.36690655,72.80224829,83.69479372,91.39349666,86.59360993,90.38049748,108.456597,86.76527759,81.04461455,97.25353746,87.86315064,73.10437372,87.72524846,100.2896879,80.23175031,86.42804917,103.713659,82.9709272,85.06056918,102.072683,81.6581464
BRAZIL,1049.028205,839.1075576,885.8764166,945.8146168,768.4720504,618.7711335,621.0401039,540.2548532,563.8276774,422.441584,454.9313026,481.3998423,540.7296958,643.4673546,484.4639658,397.8016977,477.3620371,572.8344446,458.2675557,417.304318,500.7651817,526.7858164,421.4286531,505.7143837,551.1863088,440.9490471,446.5359929,535.8431914,452.4250848,423.5583022
COLOMBIA,30.64810371,49.4379263,47.26264679,46.70308167,40.03978253,38.79110979,103.4484441,20.14469848,27.8698452,15.99497043,24.20770025,35.93720932,24.91171697,26.42304385,47.61271087,57.13525304,45.70820243,39.61538811,47.53846574,53.04054213,42.4324337,46.73734279,56.08481136,44.86784908,41.47344197,49.76813037,49.23284216,39.38627373,47.26352848,55.21360731
ASIA-OCEANIA,11532.31187,11589.23458,10095.97861,10594.20078,12299.38249,12426.61999,12864.99425,12102.70867,11585.3468,11399.85645,11667.30911,13057.13724,13606.83636,13563.4686,12194.95247,10436.67229,12524.00675,13556.70922,10845.36738,12393.63173,14757.13762,11805.7101,10215.37761,12258.45314,13552.68843,10842.15075,12351.78231,14715.78532,11772.62826,10339.28677
AUSTRALIA,137.110191,128.4084605,160.4195942,37.77660489,80.13298827,71.82828252,75.53834592,84.92171621,45.577088,79.91006706,106.1737139,75.55590822,92.02575764,92.066033,66.01592929,52.81274342,63.3752921,76.05035054,60.84028043,60.95664629,73.14797555,60.29665881,54.73621187,65.68345424,67.61489839,59.97469714,66.97411042,68.01356376,60.03204872,72.03845848
CHINA,6664.496308,6259.640222,6513.912951,7137.95412,7229.733744,7452.659366,7551.427775,6600.024864,6327.398035,6834.7491,6862.679268,8032.664654,8272.617989,7954.516721,7594.246641,7118.74286,8462.371745,7215.908681,6717.5417,8061.05004,7543.525688,6262.064831,7514.477797,8981.095756,7184.876604,6578.584874,7894.30185,8027.403069,6421.922455,7706.306946
INDIA,1294.178969,1105.505687,1150.068879,962.9634149,995.3963629,1096.052863,1167.63391,1369.902797,1287.980455,1174.381279,1194.796516,1351.852027,1465.374694,1774.872994,1164.376433,931.5011463,1117.801376,1341.361651,1073.089321,1027.886128,1233.463354,1172.335462,972.4329869,1166.919584,1328.407004,1062.725603,1100.782125,1320.93855,1056.75084,1046.672868
INDONESIA,493.2729835,544.9807021,568.1331086,555.0284251,533.7489938,486.3842598,493.4639876,386.7098921,295.3808081,220.9102603,267.0999163,334.4741628,424.7885773,467.3343656,248.1503049,198.520244,238.2242927,285.8691512,228.6953209,209.7213648,251.6656378,266.0897588,212.871807,255.4461684,293.7790495,235.0232397,214.8064369,257.7677243,266.8464538,213.4771631
IRAN,289.0841849,90.75979205,155.3012757,109.3449749,87.60366974,130.2899348,387.1876932,246.7452271,73.81622743,81.5275745,84.03909044,111.400781,122.4726547,110.188084,127.8513844,153.4216614,122.7373291,106.4417646,127.7301175,153.276141,122.6209128,98.09673025,117.7160763,141.2592916,113.0074333,125.3494914,150.4193896,120.3355117,97.12460615,116.5495274
JAPAN,1589.613646,1954.691913,1857.610158,1942.048998,1886.664058,1907.349587,1977.901311,1944.240615,1934.208559,1708.05268,1667.124898,1686.812243,1744.605579,1701.384123,1611.823449,1498.100171,1797.720207,1529.954229,1393.814296,1672.577155,1692.369426,1353.895541,1624.674649,1933.018034,1546.414428,1378.86374,1654.636489,1720.502522,1376.402018,1651.682422
MALAYSIA,2.826778253,10.51199462,4.553810746,4.610804076,4.395101734,4.602921756,19.42698357,12.95630912,13.66638982,7.505632002,12.7416233,2.590642827,0.409328555,18.90127586,2.298957468,1.839165974,2.20699917,2.648399002,2.118719202,1.694975362,2.033970435,2.440764521,2.928917425,2.343133941,1.874507152,2.249408582,2.699290299,2.159432239,1.727545792,2.07305495
PAKISTAN ,157.526144,339.5102471,158.5731907,193.0627442,283.8256716,277.3983393,359.3852955,348.1695807,228.3686213,517.3808712,842.3706685,508.244235,247.0232967,388.0755622,733.996032,880.7952385,704.6361907,642.686117,771.2233405,780.991707,624.7933657,749.7520388,856.8169496,685.4535597,669.6164929,803.5397915,685.5115443,668.7120533,802.4544639,669.8684911
PHILIPPINES,49.99559982,48.00784306,72.53035988,107.3819138,130.2145655,1086.633323,820.7501051,552.278211,112.7143369,68.01557853,119.8661594,118.0251597,68.97660035,155.93571,150.7752405,120.6201924,144.7442308,171.0590368,136.8472295,164.2166753,131.3733403,105.0986722,126.1184067,151.342088,121.0736704,145.2884045,174.3460854,139.4768683,115.9285211,139.1142253
SOUTH KOREA,384.7121163,584.7566556,368.4413929,695.5348887,552.6663828,486.8136557,540.739932,544.8940442,535.0979008,484.0344415,463.1146877,304.4950317,334.8640053,333.9562466,281.9346534,230.9958573,277.1950289,332.6340346,266.1072277,240.7753396,288.9304075,308.6866914,246.9493531,275.1292688,330.1551226,264.1240981,225.1577802,270.1893363,323.8241362,259.0593089
TAIWAN ,58.191019,61.97358039,60.05325026,54.31539619,53.72484343,52.77633737,50.9731583,46.29642655,45.09649041,44.14519191,45.82948269,46.75887716,48.37513316,51.77073154,46.13035769,41.26798339,49.52158006,47.56079294,38.04863436,45.65836122,54.79003348,43.83202678,38.2165674,45.85988089,52.00530108,41.60424086,43.57934563,52.29521476,41.8361718,40.92460054
THAILAND,277.1008764,652.5479805,459.8688546,383.3554866,554.8447443,510.9916956,539.8006039,619.0946886,466.9464662,343.7307735,373.8771008,378.2608067,483.8945798,257.7054526,275.6109451,303.6071035,242.8856827,282.1615709,314.7672568,251.8138053,270.2519041,324.3022848,259.4418279,246.8954638,296.2745566,279.8019977,223.8415981,268.6099178,322.3319013,257.8655211
VIETNAM,22.28115628,24.32633095,17.24203913,19.28570003,51.94114802,89.01524658,81.10628859,53.73344828,45.91494455,38.46837236,43.55100419,59.39686302,58.13026793,30.76730138,59.35789732,71.22947678,56.98358143,48.6369316,58.36431793,67.62397644,54.09918116,56.92131138,68.30557366,54.64445892,56.58586041,67.90303249,54.32242599,53.92226447,64.70671736,56.44823631
AFRICA,142.9238904,149.831758,155.3777915,186.2980557,197.6044294,344.5448077,374.0664332,267.8625777,269.5317834,222.3686994,247.9767144,275.3422504,301.9287779,347.0675946,217.3489992,173.8791993,208.6550392,250.386047,200.3088376,196.3775691,235.6530828,199.6319291,192.5436425,231.052371,200.4484578,203.9207895,244.7049475,197.667261,200.8091505,240.9709806
EGYPT,56.12284201,37.03370691,27.13327065,211.0741403,85.54631175,71.33070757,69.6304722,69.02433009,69.64939176,74.18366283,75.29828577,70.36996011,66.92349814,166.314208,56.86390422,45.49112338,54.58934806,65.1390997,52.11127976,57.06950715,62.76870777,50.7392557,58.4152158,63.93774399,51.15019519,61.38023424,67.95945157,54.36756126,47.8949935,57.47399221
MOROCCO,10.32419385,14.7229726,26.43269986,38.88579295,40.69047387,47.48397662,59.74685044,66.83365985,73.85882286,61.9250688,78.53382325,87.32420836,93.81549076,139.8425275,60.90702848,48.72562278,58.47074734,70.16489682,56.13191745,52.44964446,62.93957335,68.87177686,55.09742148,62.06800974,74.48161168,59.58528935,51.74383736,62.09260484,70.90271185,56.72216947
SOUTH AFRICA,119.0481312,71.96733381,93.38537458,93.9344087,96.59974538,84.64636668,87.53074161,473.1434184,591.8886923,64.93285469,71.57278948,80.31560471,75.80066242,67.70668005,92.7292318,111.2750782,89.02006253,89.70430288,107.6451635,86.11613077,74.64329099,89.57194919,101.8463373,81.47706988,97.77248385,117.3269806,93.8615845,106.1505332,112.0254532,90.57661681
NET,20053.39692,20215.61672,20650.54967,21357.31372,21656.53606,21952.73764,22410.2002,21583.34714,21064.76078,19223.44274,19518.96299,21615.40484,22806.71278,23019.10815,19967.83364,16535.05613,19842.06735,23603.79947,18883.03958,17271.04042,20725.24849,20800.97838,16640.78271,19968.93925,23962.7271,19170.18169,16794.56209,20153.47451,22182.16809,17745.73447
