Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
CHINA,-808541.7716,-869398.1715,-1013290.709,-1080962.315,-1098506.007,-1324732.112,-1532762.675,-1547602.514,-1607184.306,-1798311.815,-1758222,-1597560.371,-1768888.807,-1803613.408,-1804521.338,-1817443.566,-1824930.412,-1834742.309,-1843310.194,-1852505.458,-1861717.106,-1871462.926,-1881611.293,-1892174.135,-1804521.338,-1817443.566,-1824930.412,-1834742.309,-1843310.194,-1852505.458
INDIA,-435954.4493,-389590.6574,-356089.5206,-344017.6228,-385773.2482,-422199.7663,-448168.826,-564123.158,-435873.8428,-283037.0729,-382049.7946,-507410.6175,-554232.4721,-542732.0744,-552298.9604,-552072.7054,-555979.1425,-557540.8911,-559841.4394,-561631.9827,-563757.9147,-566049.8969,-568693.6334,-571547.6588,-552298.9604,-552072.7054,-555979.1425,-557540.8911,-559841.4394,-561631.9827
INDONESIA,-447827.112,-509516.8051,-485335.9942,-489088.8118,-393924.7805,-332863.439,-397714.9021,-482664.1493,-392703.3953,-246032.9673,-319242.9032,-393767.0967,-393945.6572,-340409.0465,-361928.3902,-351701.6461,-355043.62,-351817.2798,-351094.0273,-348998.2827,-347479.1794,-345909.2627,-344666.9969,-343529.9955,-361928.3902,-351701.6461,-355043.62,-351817.2798,-351094.0273,-348998.2827
IRAN,-71247.02256,-26555.18988,-48170.0396,-42886.61393,-43555.17639,-50676.86424,-111772.4239,-88549.17478,-52677.60262,-60864.64084,-59866.56646,-65404.81724,-74143.33788,-86003.06097,-81736.22829,-84097.76897,-83241.75847,-83366.47907,-82627.46132,-82026.37139,-81385.20806,-81006.48403,-80862.89319,-80908.47344,-81736.22829,-84097.76897,-83241.75847,-83366.47907,-82627.46132,-82026.37139
JAPAN,-377108.9242,-502769.6139,-473164.266,-528593.2267,-550977.668,-564571.3311,-580235.6217,-606834.382,-609650.5634,-594797.2138,-586777.569,-593557.8894,-636876.5582,-598582.9957,-616499.1293,-609993.5133,-613940.3795,-612711.7263,-613448.5483,-613075.3495,-613241.0376,-613421.7851,-613956.1057,-614628.9944,-616499.1293,-609993.5133,-613940.3795,-612711.7263,-613448.5483,-613075.3495
MALAYSIA,-36730.92387,-42550.82135,-44010.1368,-49183.99392,-51518.47637,-49267.90183,-47339.88052,-52483.05868,-55934.96135,-58898.896,-63267.52296,-73955.70729,-83191.37857,-83583.80162,-84596.99919,-85026.61989,-85352.28211,-85243.31601,-84903.53674,-84426.7769,-84031.0177,-83846.79263,-83922.37115,-84178.5377,-84596.99919,-85026.61989,-85352.28211,-85243.31601,-84903.53674,-84426.7769
PAKISTAN ,-65974.69245,-120252.8608,-71777.47273,-71218.59665,-103316.8869,-131928.7519,-172790.687,-197395.3595,-192244.2648,-285510.7924,-379066.3014,-324543.6898,-302651.9189,-337582.9054,-327242.3526,-336706.1996,-337315.2178,-341647.4147,-343910.2241,-347001.8097,-349833.594,-353142.0901,-356690.1389,-360535.0397,-327242.3526,-336706.1996,-337315.2178,-341647.4147,-343910.2241,-347001.8097
PHILIPPINES,-14386.79181,-13427.63602,-29525.75208,-41735.43219,-52479.55859,-305499.6173,-238491.8883,-201013.9106,-100659.9628,-98675.9935,-125491.3258,-146981.0612,-138714.9096,-182860.3682,-166183.4921,-175693.6476,-173614.9908,-176428.6983,-176629.9389,-177846.749,-178647.622,-179925.3279,-181367.9621,-183063.6726,-166183.4921,-175693.6476,-173614.9908,-176428.6983,-176629.9389,-177846.749
SOUTH KOREA,-155195.0078,-171005.0196,-112751.8542,-210945.9849,-196646.1185,-188831.7518,-186534.4676,-202022.3993,-204857.0724,-209373.1752,-191975.8343,-156024.6947,-148626.0968,-151050.2121,-149425.7323,-149427.6825,-148339.0595,-147209.9557,-145637.6732,-143992.5369,-142373.3158,-140962.0366,-139782.9859,-138767.3392,-149425.7323,-149427.6825,-148339.0595,-147209.9557,-145637.6732,-143992.5369
TAIWAN ,-37162.16833,-41725.28403,-34353.98361,-38053.78116,-41863.38921,-41426.90254,-40608.1188,-42245.57625,-40789.57865,-44266.65995,-46900.34501,-45953.41724,-44568.34218,-43916.45384,-44350.11054,-44172.1392,-43870.49291,-43118.84568,-42114.06866,-40966.23658,-39888.11667,-39013.15098,-38387.629,-37933.75017,-44350.11054,-44172.1392,-43870.49291,-43118.84568,-42114.06866,-40966.23658
THAILAND,-65864.82664,-161043.0492,-113598.5226,-103532.3599,-147610.9442,-141296.8483,-161896.3331,-201293.4855,-182812.6136,-172198.5834,-192186.5942,-203685.1851,-244750.0055,-196949.4557,-218635.6267,-210417.3597,-215049.893,-213446.7027,-214292.9247,-213819.0353,-213981.4402,-214120.0054,-214633.6258,-215279.3394,-218635.6267,-210417.3597,-215049.893,-213446.7027,-214292.9247,-213819.0353
VIETNAM,-35568.11248,-35958.37216,-58288.70028,-111028.8077,-95990.96194,-128624.3091,-165053.7054,-132064.6507,-102431.4306,-95971.52108,-122125.6406,-138810.0614,-110389.1529,-107752.8939,-109031.9894,-108760.886,-108794.2745,-108196.3295,-107429.3266,-106484.7876,-105628.7513,-104971.9069,-104570.3837,-104342.0471,-109031.9894,-108760.886,-108794.2745,-108196.3295,-107429.3266,-106484.7876
AFRICA,-374541.6492,-271761.4797,-380863.6288,-615668.9157,-589464.317,-394582.6764,-457616.9563,-750946.6632,-625954.852,-313919.505,-363143.7303,-368888.7568,-343870.1704,-326282.0092,-333324.4428,-330083.3697,-330975.0114,-329518.9473,-328657.8937,-327270.3522,-326105.127,-325060.1568,-324288.1271,-323667.4687,-333324.4428,-330083.3697,-330975.0114,-329518.9473,-328657.8937,-327270.3522
EGYPT,-136530.5203,-105346.1784,-157258.1637,-387581.3696,-360981.034,-189325.0375,-201305.2472,-284534.1669,-104779.6995,-104367.0803,-94240.8909,-91099.17631,-69529.49175,-75965.30719,-72685.26121,-73609.28542,-72346.33785,-71551.454,-70098.08768,-68669.18757,-67228.57317,-66016.9954,-65033.6629,-64220.76414,-72685.26121,-73609.28542,-72346.33785,-71551.454,-70098.08768,-68669.18757
MOROCCO,-16423.67186,-23777.06127,-41254.51608,-47459.58654,-44237.97198,-48635.03985,-91258.63677,-85706.84158,-110845.6195,-104417.4757,-135900.2121,-140513.1254,-151534.5467,-149085.5531,-152648.398,-153336.7166,-154993.1387,-155746.1166,-156524.4618,-157088.231,-157809.1501,-158739.218,-159959.6618,-161377.1998,-152648.398,-153336.7166,-154993.1387,-155746.1166,-156524.4618,-157088.231
SOUTH AFRICA,-221587.457,-142638.2401,-182350.949,-180627.9596,-184245.311,-156622.5991,-165053.0723,-380705.6547,-410329.533,-105134.949,-133002.6273,-137276.4551,-122806.1319,-101231.1489,-110044.6243,-106093.0554,-107356.6786,-105797.7322,-105053.4161,-103692.0382,-102595.3409,-101603.7487,-100891.8584,-100327.8097,-110044.6243,-106093.0554,-107356.6786,-105797.7322,-105053.4161,-103692.0382
NET,-6047294.908,-6709539.442,-6846486.483,-7576650.208,-7465722.255,-8018205.567,-8642903.646,-9317228.085,-8914686.476,-8244415.086,-8677137.491,-8715634.929,-9215104.624,-9150143.854,-9229768.825,-9237731.573,-9262047.154,-9257282.068,-9245775.178,-9226612.316,-9212412.368,-9207806.559,-9215387.389,-9231466.417,-9229768.825,-9237731.573,-9262047.154,-9257282.068,-9245775.178,-9226612.316
