Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
NORTH AMERICA,1677736.049,2107836.565,2180202.284,2477403.295,2669985.034,2849845.767,2846158.738,3001856.376,2994668.801,2676271.146,2640992.234,2708369.708,2938006.544,2912135.959,2933011.996,2930022.395,2937236.098,2939057.188,2942799.716,2945346.982,2948580.273,2951982.079,2955965.675,2960248.207,2964647.603,2968828.872,2972583.515,2975837.973,2978714.939,2981470.729
CANADA  ,241125.6252,287907.8317,287004.0398,301783.6452,295513.4897,303582.2066,272648.2012,288385.1179,288086.0126,234768.1707,190960.5629,202213.7602,229165.4471,259196.8641,246782.6453,251916.1597,248908.4639,248798.3752,246710.1331,245074.1242,243253.4983,241888.2885,240867.4217,240145.4985,239422.6255,238404.6664,236851.3645,234695.0733,232053.8846,229191.0041
MEXICO,79947.95178,121252.1395,126416.9463,185091.2636,162820.5145,156526.5724,174470.2001,175027.5445,161085.9136,122652.2833,147927.4209,162637.7378,196892.4527,214113.3758,208736.0427,212289.0754,211397.1242,211764.2458,210877.3713,210165.19,209415.2602,209083.289,209138.8704,209500.193,209875.0429,209975.8814,209569.9781,208581.3746,207128.8503,205475.7443
USA,1356662.472,1698676.593,1766781.298,1990528.386,2211651.03,2389736.988,2399040.337,2538443.714,2545496.874,2318850.692,2302104.25,2343518.21,2511948.645,2438825.719,2477878.747,2466827.425,2477568.912,2477735.562,2482264.12,2484458.047,2487877.68,2491218.186,2495262.305,2499554.131,2503992.967,2508205.823,2512002.119,2515299.937,2518225.918,2521034.579
SOUTH AMERICA,616443.4458,600727.345,612540.3682,646097.0849,441432.72,423155.8006,505303.5131,467064.2447,388593.992,318680.3357,338462.0062,368698.6113,392721.7219,421280.6419,409947.5138,415150.8579,412636.6738,412848.2538,411155.1334,409897.4908,408469.9711,407499.1668,406879.6028,406563.5807,406252.3272,405651.5017,404521.2624,402794.1284,400588.398,398167.3449
ARGENTINA,104526.7928,101680.1211,119007.9785,86729.95225,77610.75433,91462.56965,126974.0156,109844.3643,71101.18247,66390.51437,78198.7278,86850.65946,92757.39359,94964.44471,94508.99881,94830.98367,94190.8571,93170.31379,91595.58738,89856.62072,88203.91709,86892.40816,85979.21077,85346.2591,84725.17095,83807.58719,82358.70885,80307.91477,77774.31038,75020.79414
BRAZIL,410002.0433,329816.3705,347083.3099,364971.7415,294107.1914,237462.7602,240238.9803,212226.0537,220110.5672,155911.2383,174901.1572,184430.656,207338.6709,245136.4549,229752.5669,236609.9524,233321.7909,233866.7434,232019.5611,230831.291,229378.692,228425.8563,227808.0602,227503.3568,227201.8279,226613.8212,225497.2708,223785.473,221596.2992,219193.2607
COLOMBIA,101914.6096,169230.8533,146449.0798,194395.3912,69714.77426,94230.4707,138090.5172,144993.8267,97382.24235,96378.58303,85362.12121,97417.29582,92625.65738,81179.74232,85790.40118,83471.49843,83537.99502,81745.22212,80025.60785,77851.80144,75878.29576,74186.51577,72909.31594,71895.99285,70892.15987,69583.14119,67736.4942,65280.18244,62333.56679,59159.18952
ASIA-OCEANIA,4292512.246,4862581.565,4804564.918,5215378.802,5314861.886,6180802.002,6807738.845,7199267.498,6619678.847,6590737.471,7093133.446,7129567.013,7585540.406,7524874.546,7587055.898,7589386.567,7618911.712,7635418.895,7657893.632,7677753.441,7699456.981,7721286.028,7744227.553,7767738.781,7791769.815,7815934.267,7840059.281,7864066.674,7888093.801,7912402.614
AUSTRALIA,177089.9834,211301.7571,223344.0283,197237.5991,214598.6354,242222.0092,221658.9587,234280.6931,203840.7918,223093.3881,275113.4498,278511.1924,325897.4435,307073.4559,318511.2909,316233.0214,319506.1322,319502.5944,320370.9234,320481.7385,321015.503,321783.4305,323043.5483,324585.36,326191.7563,327542.7469,328420.8573,328754.5987,328663.5576,328400.5012
CHINA,1304099.632,1402255.115,1634339.853,1743487.604,1771783.881,2136664.697,2472197.863,2496133.087,2592232.751,2900502.928,2835841.936,2576710.276,2853046.462,2909053.883,2910518.287,2931360.59,2943436.149,2959261.789,2973080.958,2987912.029,3002769.526,3018488.59,3034856.925,3051893.767,3069284.262,3086764.696,3104102.292,3121244.184,3138312.856,3155574.457
INDIA,703152.3376,628372.028,574337.9365,554867.1335,622214.9165,680967.3649,722852.9452,909876.0614,703022.3271,456511.4079,616209.3461,818404.2219,893923.3421,875374.3135,890804.7748,890439.8475,896740.5524,899259.5017,902970.0636,905858.0366,909286.9592,912983.7047,917247.7959,921851.0626,926586.7846,931132.3534,935273.9625,938940.873,942254.7605,945472.894
INDONESIA,722301.7935,821801.2985,782799.9907,788852.9222,635362.5492,536876.5146,641475.6486,778490.5633,633392.573,396827.3665,514907.9084,635108.2205,635396.2213,549046.8492,583755.4681,567260.7195,572650.9999,567447.2254,566280.6892,562900.4559,560450.2894,557918.1657,555914.5112,554080.6379,552255.2767,550084.4692,547353.4715,543985.814,540110.9201,535989.4088
IRAN,114914.5525,42830.95142,77693.61226,69171.95795,70250.28451,81736.8778,180278.1031,142821.2497,84963.8752,98168.77554,96558.97816,105491.6407,119586.0288,138714.6145,131832.6263,135641.5629,134260.9008,134462.063,133270.0989,132300.599,131266.4646,130655.6194,130424.0213,130497.5378,130586.5646,130394.3702,129685.4026,128387.1421,126620.0099,124646.6636
JAPAN,608240.2003,810918.7321,763168.171,852569.7205,888673.6581,910598.9211,935863.906,978765.1323,983307.3603,959350.3448,946415.4339,957351.4345,1027220.255,965456.4448,994353.4344,983860.5054,990226.4185,988244.7199,989433.1424,988831.2089,989098.4477,989389.976,990251.7834,991337.0877,992492.2501,993367.2075,993758.4259,993587.6976,992971.6341,992157.3827
MALAYSIA,59243.42559,68630.35702,70984.09161,79329.02245,83094.31673,79464.3578,76354.646,84650.09465,90217.6796,94998.21936,102044.3919,119283.3989,134179.6429,134812.5833,136446.7729,137139.7095,137664.9711,137489.2194,136941.1883,136172.2208,135533.8995,135236.7623,135358.6632,135771.835,136210.0505,136374.5935,136036.678,135117.6431,133731.6847,132143.8413
PAKISTAN ,106410.7943,193956.227,115770.1173,114868.7043,166640.1401,212788.3095,278694.6565,318379.6121,310071.3949,460501.2781,611397.2604,523457.5642,488148.2563,544488.557,527810.2461,543074.5154,544056.8029,551044.2172,554693.9099,559680.3382,564247.7323,569584.0164,575306.6757,581508.1285,587832.873,594029.1656,599851.2194,605244.4892,610324.348,615352.3914
PHILIPPINES,23204.50293,21657.47746,47622.18077,67315.21322,84644.44935,492741.3182,384664.336,324215.9848,162354.7787,159154.8282,202405.3642,237066.2277,223733.7252,294936.0777,268037.8905,283376.851,280024.1788,284562.4166,284886.9983,286849.5951,288141.3257,290202.1417,292528.9711,295263.988,298025.7837,300578.6646,302673.6271,304256.6631,305440.7095,306485.983
SOUTH KOREA,250314.5288,275814.5477,181857.8293,340235.4595,317171.1588,304567.3417,300862.0446,325842.5795,330414.633,337698.6696,309638.4425,251652.7333,239719.5109,243629.3744,241009.2457,241012.3912,239256.5476,237435.4124,234899.4729,232246.0273,229634.3804,227358.1235,225456.4289,223818.289,222171.9771,220210.7605,217699.4679,214567.8275,210934.633,207062.3482
TAIWAN ,59938.98118,67298.84522,55409.65098,61377.06639,67521.59551,66817.58473,65496.96581,68138.0262,65789.64299,71397.83863,75645.71775,74118.4149,71884.42287,70832.99007,71532.43636,71245.3858,70758.85954,69546.52529,67925.9172,66074.57513,64335.67205,62924.43706,61915.53064,61183.46801,60462.94006,59443.86107,57891.64838,55735.09873,53093.2511,50228.96269
THAILAND,106233.5914,259746.8536,183223.4235,166987.6772,238082.1681,227898.1424,261123.1179,324666.9121,294859.0543,277739.6506,309978.3777,328524.4922,394758.0735,317660.4125,352638.1076,339382.8383,346854.6661,344268.8752,345633.7495,344869.4117,345131.3551,345354.8474,346183.2674,347224.741,348346.7326,349189.3576,349553.509,349358.7505,348721.8037,347890.6992
VIETNAM,57367.92335,57997.37444,94014.03272,179078.7221,154824.1322,207458.563,266215.6538,213007.5011,165211.9849,154792.7759,196976.8397,223887.1958,178047.0208,173794.9902,175858.0474,175420.7839,175474.6363,174510.2089,173273.1073,171749.6574,170368.9536,169309.5273,168661.9092,168293.6243,167942.8789,167299.0561,166129.0666,164362.2237,162118.0635,159659.3062
AFRICA,604099.4342,438324.9673,614296.1755,993014.3801,950748.8983,636423.6717,738091.865,1211204.295,1009604.6,506321.7822,585715.6941,594981.8658,554629.307,526261.3052,537620.069,532392.5318,533830.6635,531482.1731,530093.377,527855.4068,525976.0113,524290.5755,523045.3662,522044.3044,521054.4916,519753.0541,517912.5276,515459.9054,512515.6031,509341.5511
EGYPT,220210.5167,169913.1909,253642.1996,625131.2412,582227.4742,305362.9637,324685.8826,458926.0756,168999.5154,168334.0005,152001.4369,146934.1553,112144.3415,122524.689,117234.2923,118724.6539,116687.6417,115405.571,113061.4317,110756.7541,108433.1825,106479.0248,104893.0047,103581.8776,102266.2121,100642.2944,98473.22521,95689.13847,92408.55478,88894.27145
MOROCCO,26489.79333,38350.09882,66539.54206,76547.72023,71351.56771,78443.61266,147191.3496,138236.8413,178783.2573,168415.2834,219193.8905,226634.0732,244410.5592,240460.5695,246207.0936,247317.2849,249988.9334,251203.4139,252458.8094,253368.1146,254530.8873,256030.9967,257999.4545,260285.8062,262645.3544,264771.5018,266440.9894,267585.5504,268323.8339,268912.8054
SOUTH AFRICA,357399.1242,230061.6775,294114.4339,291335.4186,297169.8565,252617.0954,266214.6327,614041.3785,661821.8274,169572.4984,214520.3666,221413.6373,198074.4063,163276.0466,177491.3294,171117.8313,173155.9333,170641.5035,169440.9937,167245.223,165476.3563,163877.0141,162728.8038,161819.0479,160926.8601,159726.2586,157991.1602,155647.6619,152816.3526,149759.1471
NET,9753701.464,10821837.81,11042720.13,12220403.56,12041487.51,12932589.62,13940167.17,15027787.23,14378526.57,13297443.69,13995383.05,14057475.69,14863071.97,14758296.54,14886723.91,14899567.05,14938785.73,14931100.11,14912540.61,14881632.77,14858729.63,14851300.9,14863528.05,14889461.96,14917143.57,14932926.05,14927041.49,14896883.68,14848225.52,14793531.53
