Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
CANADA  ,-2073680.377,-2476007.352,-2468234.742,-2595339.349,-2541416.011,-2610806.977,-2344774.531,-2480112.014,-2477539.708,-2019006.268,-1642260.841,-1739038.338,-1970822.845,-2229093.031,-2122330.749,-2166478.974,-2140612.79,-2139666.027,-2121707.145,-2107637.468,-2091980.085,-2080239.281,-2071459.827,-2065251.287,-2059034.58,-2050280.131,-2036921.735,-2018377.63,-1995663.408,-1971042.636
MEXICO,-687552.3853,-1042768.4,-1087185.738,-1591784.867,-1400256.425,-1346128.522,-1500443.721,-1505236.883,-1385338.857,-1054809.636,-1272175.82,-1398684.545,-1693275.093,-1841375.032,-1795129.967,-1825686.048,-1818015.268,-1821172.514,-1813545.393,-1807420.634,-1800971.238,-1798116.285,-1798594.285,-1801701.66,-1804925.369,-1805792.58,-1802301.812,-1793799.822,-1781308.113,-1767091.401
USA,-11667297.26,-14608618.7,-15194319.16,-17118544.12,-19020198.86,-20551738.1,-20631746.9,-21830615.94,-21891273.12,-19942115.95,-19798096.55,-20154256.61,-21602758.34,-20973901.19,-21309757.22,-21214715.86,-21307092.64,-21308525.84,-21347471.44,-21366339.21,-21395748.05,-21424476.4,-21459255.82,-21496165.53,-21534339.52,-21570570.07,-21603218.22,-21631579.46,-21656742.9,-21680897.38
SOUTH AMERICA,-5301413.634,-5166255.167,-5267847.166,-5556434.93,-3796321.392,-3639139.885,-4345610.213,-4016752.505,-3341908.331,-2740650.887,-2910773.253,-3170808.057,-3377406.808,-3623013.52,-3525548.619,-3570297.378,-3548675.395,-3550494.983,-3535934.147,-3525118.42,-3512841.751,-3504492.834,-3499164.584,-3496446.794,-3493770.014,-3488602.915,-3478882.856,-3464029.504,-3445060.223,-3424239.166
ARGENTINA,-898930.4184,-874449.0418,-1023468.615,-745877.5893,-667452.4873,-786578.099,-1091976.534,-944661.5327,-611470.1692,-570958.4235,-672509.0591,-746915.6713,-797713.5848,-816694.2245,-812777.3898,-815546.4596,-810041.3711,-801264.6986,-787722.0515,-772766.9382,-758553.687,-747274.7102,-739421.2126,-733977.8282,-728636.4702,-720745.2498,-708284.8961,-690648.067,-668859.0693,-645178.8296
BRAZIL,-3526017.573,-2836420.787,-2984916.465,-3138756.977,-2529321.846,-2042179.738,-2066055.231,-1825144.062,-1892950.878,-1340836.65,-1504149.952,-1586103.642,-1783112.57,-2108173.512,-1975872.075,-2034845.591,-2006567.402,-2011253.993,-1995368.225,-1985149.103,-1972656.751,-1964462.364,-1959149.318,-1956528.868,-1953935.72,-1948878.862,-1939276.529,-1924555.068,-1905728.173,-1885062.042
COLOMBIA,-876465.6424,-1455385.338,-1259462.086,-1671800.364,-599547.0587,-810382.048,-1187578.448,-1246946.91,-837487.2842,-828855.8141,-734114.2424,-837788.7441,-796580.6535,-698145.784,-737797.4502,-717854.8865,-718426.7572,-703008.9102,-688220.2275,-669525.4924,-652553.3435,-638004.0356,-627020.1171,-618305.5385,-609672.5749,-598415.0142,-582533.8501,-561409.569,-536068.6744,-508769.0299
ASIA-OCEANIA,-36915605.32,-41818201.46,-41319258.29,-44852257.7,-45707812.22,-53154897.21,-58546554.06,-61913700.48,-56929238.09,-56680342.25,-61000947.64,-61314276.31,-65235647.49,-64713921.1,-65248680.72,-65268724.47,-65522640.73,-65664602.5,-65857885.24,-66028679.59,-66215330.04,-66403059.84,-66600356.95,-66802553.51,-67009220.41,-67217034.7,-67424509.82,-67630973.4,-67837606.69,-68046662.48
AUSTRALIA,-1522973.857,-1817195.111,-1920758.643,-1696243.352,-1845548.264,-2083109.279,-1906267.045,-2014813.961,-1753030.809,-1918603.138,-2365975.668,-2395196.255,-2802718.014,-2640831.721,-2739197.102,-2719603.984,-2747752.737,-2747722.312,-2755189.941,-2756142.951,-2760733.325,-2767337.502,-2778174.515,-2791434.096,-2805249.104,-2816867.624,-2824419.373,-2827289.549,-2826506.595,-2824244.311
CHINA,-11215256.83,-12059393.99,-14055322.73,-14993993.4,-15237341.38,-18375316.39,-21260901.62,-21466744.55,-22293201.66,-24944325.18,-24388240.65,-22159708.37,-24536199.58,-25017863.4,-25030457.27,-25209701.07,-25313550.88,-25449651.38,-25568496.24,-25696043.45,-25823817.93,-25959001.87,-26099769.55,-26246286.39,-26395844.65,-26546176.38,-26695279.72,-26842699.98,-26989490.56,-27137940.33
