Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
NORTH AMERICA,1887117.508,2370894.568,2452291.529,2786583.226,3003199.166,3205506.519,3201359.349,3376488.052,3368403.467,3010269.785,2970588.064,3046374.248,3304669.761,3275570.527,3299051.893,3295689.19,3303803.163,3305851.525,3310061.12,3312926.285,3316563.091,3320389.442,3324870.191,3329687.183,3334635.624,3339338.715,3343561.938,3347222.552,3350458.564,3353558.276
CANADA  ,271218.1032,323838.729,322822.1439,339446.2442,332393.5732,341469.266,306674.6968,324375.5806,324039.147,264067.2384,214792.4412,227450.0375,257765.2949,291544.6328,277581.1194,283355.2965,279972.2402,279848.4124,277499.5578,275659.3749,273611.5349,272075.9469,270927.6759,270115.6567,269302.5692,268157.5688,266410.4148,263985.0184,261014.2094,257794.0415
MEXICO,89925.45616,136384.4066,142193.7812,208190.6533,183140.5147,176061.0886,196244.0811,196870.9821,181189.4356,137959.2882,166388.7631,182934.9275,221464.6308,240834.7251,234786.3008,238782.752,237779.4853,238192.4236,237194.8672,236393.8057,235550.2847,235176.8835,235239.4014,235645.8171,236067.4482,236180.8714,235724.3113,234612.3302,232978.5309,231119.1172
USA,1525973.948,1910671.432,1987275.604,2238946.329,2487665.078,2687976.164,2698440.571,2855241.489,2863174.884,2608243.259,2589406.86,2635989.283,2825439.835,2743191.169,2787118.014,2774687.488,2786769.512,2786956.961,2792050.683,2794518.412,2798364.814,2802122.215,2806671.041,2811498.487,2816491.29,2821229.909,2825499.983,2829209.369,2832500.513,2835659.695
SOUTH AMERICA,693375.5878,675698.1176,688985.4061,726730.0011,496523.5234,475965.6445,568365.3916,525353.8625,437090.5222,358451.6416,380702.0646,414712.198,441733.3928,473856.466,461108.9636,466961.685,464133.7307,464371.7159,462467.2941,461052.6976,459447.0235,458355.0628,457658.1773,457302.7155,456952.6177,456276.8092,455005.5159,453062.8356,450581.8301,447858.6296
ARGENTINA,117571.7366,114369.8003,133860.1742,97553.85029,87296.57647,102877.0983,142820.3728,123552.9409,79974.61004,74676.05056,87957.92903,97689.62176,104333.5163,106816.0074,106303.7219,106665.8904,105945.8761,104797.969,103026.7167,101070.727,99211.76594,97736.5807,96709.41627,95997.47223,95298.87229,94266.77407,92637.07572,90330.34253,87480.54431,84383.38925
BRAZIL,461170.2984,370977.4536,390399.307,410520.2148,330811.7689,267098.1127,270220.8051,238711.8652,247580.3659,175368.9609,196728.8216,207447.6019,233214.5371,275729.4844,258425.6873,266138.8745,262440.3504,263053.313,260975.6023,259639.0362,258005.1527,256933.4032,256238.5061,255895.7757,255556.616,254895.2261,253639.3302,251713.9,249251.5173,246548.5797
COLOMBIA,114633.5529,190350.8638,164725.9249,218655.936,78415.17809,105990.4334,155324.2137,163089.0563,109535.5462,108406.6302,96015.31393,109574.9743,104185.3394,91310.97416,96497.04325,93888.74143,93963.5368,91947.02584,90012.80371,87567.70626,85347.90707,83444.99294,82008.39857,80868.61276,79739.50142,78267.11721,76190.00867,73427.14921,70112.79592,66542.25638
ASIA-OCEANIA,4828217.775,5469431.744,5404174.62,5866258.077,5978156.649,6952166.091,7657344.652,8097736.081,7445814.767,7413261.508,7978356.5,8019336.976,8532215.848,8463978.889,8533920.474,8536542.01,8569751.894,8588319.173,8613598.757,8635937.07,8660349.212,8684902.524,8710707.151,8737152.58,8764182.688,8791362.863,8818498.68,8845502.195,8872527.907,8899870.46
AUSTRALIA,199190.8133,237672.2163,251217.363,221852.8515,241380.5451,272451.316,249321.9967,263518.9236,229280.1226,250935.4429,309447.6083,313269.3893,366569.4444,345396.2232,358261.5,355698.9025,359380.4975,359376.5182,360353.2146,360477.8595,361078.2377,361942.0026,363359.3831,365093.613,366900.4875,368420.0818,369407.7803,369783.1726,369680.7696,369384.8838
