Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
INDIA,4054012.549,3462993.939,3602588.035,3016480.611,3118076.744,3433382.991,3657610.451,4291217.259,4034595.717,3678746.569,3742697.249,4234673.265,4590282.75,5559785.441,3647406.412,2917925.13,3501510.155,4201812.187,3361449.749,3219850.856,3863821.027,3672338.053,3046144.023,3655372.828,4161231.787,3328985.43,3448197.392,4137836.871,3310269.497,3278700.274
INDONESIA,1545176.45,1707150.756,1779675.614,1738625.224,1671967.456,1523597.539,1545774.77,1211367.819,925279.6802,692000.8658,836689.8537,1047739.521,1330649.21,1463923.791,777330.241,621864.193,746237.0312,895484.4374,716387.55,656951.6775,788342.0131,833525.5376,666820.4301,800184.516,920262.1753,736209.7403,672880.6536,807456.7846,835895.8831,668716.7066
IRAN,905555.5229,284304.8331,486480.8774,342522.8742,274418.2875,408132.9116,1212864.53,772928.8382,231229.1572,255384.9336,263252.2513,348962.6821,383645.3,345163.9114,400494.1583,480592.9901,384474.392,333428.5749,400114.2899,480137.1477,384109.7183,307287.7746,368745.3296,442494.3955,353995.5164,392656.9841,471188.3807,376950.7047,304242.5982,365091.1178
JAPAN,4979460.972,6123067.778,5818959.409,6083463.874,5909970.682,5974768.055,6195771.161,6090329.112,6058903.72,5350470.965,5222264.786,5283935.347,5464972.835,5329581.725,5049033.128,4692795.23,5631354.281,4792577.99,4366119.974,5239343.968,5301343.209,4241074.567,5089289.48,6055174.402,4844139.523,4319287.392,5183144.873,5389470.066,4311576.053,5173891.265
MALAYSIA,8854.876168,32928.79818,14264.80135,14443.33282,13767.64575,14418.64147,60854.97991,40585.60755,42809.93367,23511.37443,39913.10475,8115.182506,1282.220726,59208.20176,7201.478812,5761.183048,6913.419659,8296.103588,6636.882872,5309.506297,6371.407558,7645.689068,9174.826881,7339.861507,5871.889204,7046.267043,8455.520454,6764.416362,5411.533092,6493.839709
PAKISTAN ,493450.2723,1063515.043,496730.1433,604768.5879,889083.2425,868949.6393,1125773.585,1090640.385,715364.1642,1620694.351,2638724.119,1592073.86,773799.8905,1215645.777,2299240.828,2759088.994,2207271.195,2013212.736,2415855.283,2446454.668,1957163.735,2348596.482,2683977.061,2147181.649,2097572.074,2517086.489,2147363.285,2094738.92,2513686.703,2098361.458
PHILIPPINES,156611.0978,150384.4544,227201.1801,336373.59,407896.8172,3403876.306,2570997.756,1730010.185,353077.3929,213058.6383,375480.4597,369713.5324,216069.0369,488468.2413,472303.0828,377842.4663,453410.9594,535842.0268,428673.6214,514408.3457,411526.6765,329221.3412,395065.6095,474078.7315,379262.9851,455115.5822,546138.6986,436910.9588,363145.8172,435774.9806
SOUTH KOREA,1205109.791,1831748.835,1154141.789,2178761.388,1731226.132,1524942.621,1693866.553,1706879.3,1676192.904,1516236.739,1450705.66,953829.9639,1048960.702,1046117.15,883159.6324,723593.9747,868312.7701,1041975.324,833580.2592,754228.1796,905073.8156,966960.3279,773568.2622,861841.7815,1034210.138,827368.1103,705306.2121,846367.4547,1014378.338,811502.67
TAIWAN ,182283.2289,194132.0934,188116.6639,170142.8496,168292.9445,165321.7515,159673.2974,145023.4463,141264.6491,138284.7088,143560.7457,146472.0717,151534.9898,162171.6937,144503.236,129271.86,155126.232,148984.071,119187.2568,143024.7081,171629.6498,137303.7198,119713.3067,143655.968,162906.4822,130325.1857,136512.1967,163814.6361,131051.7088,128196.214
THAILAND,868017.8374,2044105,1440538.095,1200860.152,1738049.844,1600680.273,1690924.11,1939312.642,1462708.697,1076735.832,1171169.131,1184901.079,1515798.623,807261.7184,863350.6312,951048.5308,760838.8246,883870.4512,986007.6847,788806.1475,846563.4481,1015876.137,812700.9101,773399.4543,928079.3453,876479.0934,701183.2748,841419.9299,1009703.916,807763.1326
VIETNAM,69795.66914,76202.17397,54010.64665,60412.40956,162705.5229,278840.0486,254065.2565,168319.8992,143828.4548,120502.0851,136423.4172,186060.5324,182092.9263,96378.49854,185938.4725,223126.1669,178500.9335,152355.0728,182826.0874,211831.9457,169465.5566,178305.8728,213967.0473,171173.6379,177255.0734,212706.0881,170164.8705,168911.3654,202693.6385,176823.9662
AFRICA,447708.7473,469347.6263,486720.5631,583578.2172,618995.4059,1079285.792,1171762.214,839078.8888,844307.6715,696569.4231,776786.4693,862508.9458,945791.18,1087188.416,680845.2239,544676.1789,653611.4149,784333.6978,627466.9582,615152.2689,738182.7226,625346.544,603142.5031,723771.0037,627904.3183,638781.3891,766537.6672,619192.2257,629034.1871,754841.0246
EGYPT,175804.6694,116007.999,84994.9059,661189.2435,267973.6185,223443.2721,218117.2889,216218.5502,218176.5543,232380.1477,235871.7014,220433.733,209637.6991,520978.8618,178126.045,142500.836,171001.0032,204048.0752,163238.4601,178770.0957,196622.8281,158940.598,182985.5248,200284.8313,160227.865,192273.438,212882.8207,170306.2566,150030.9534,180037.1442
MOROCCO,32340.51273,46119.67672,82800.36955,121809.6541,127462.8128,148743.444,187156.8672,209356.2808,231362.5873,193980.131,246007.0149,273542.8754,293876.8021,438056.3854,190791.1221,152632.8977,183159.4772,219791.3727,175833.0982,164298.3868,197158.0641,215740.6775,172592.542,194427.8932,233313.4718,186650.7774,162087.4477,194504.9373,222102.5766,177682.0612
SOUTH AFRICA,372917.9885,225437.5023,292529.4642,294249.3123,302598.4731,265154.5427,274189.8403,1482120.635,1854089.924,203402.0132,224201.5931,251588.4411,237445.3951,212091.0145,290474.0985,348568.9182,278855.1346,280998.5158,337198.219,269758.5752,233819.9318,280583.9182,319033.41,255226.728,306272.0736,367526.4883,294021.1906,332516.2931,350919.4663,283731.0371
NET,62817218.24,63325371.37,64687797.81,66901734.54,67839047.78,68766898.56,70199898.92,67609783.67,65985313.14,60217388.75,61143105.23,67710204.36,71441973.64,72107301.63,62549191.46,51796024.06,62155228.87,73938845.81,59151076.65,54101493.11,64921791.71,65159015.41,52127212.33,62552654.78,75063185.77,60050548.62,52608925.87,63130711.06,69485588.89,55588471.11
