Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
UZBEKISTAN ,-21339.06739,-23730.62669,-28219.089,-34391.44389,-39049.73013,-41264.60202,-44285.79424,-50154.08783,-57942.23347,-64482.07808,-70711.31517,-79924.66352,-91347.90809,-102772.5268,-99663.31677,-102450.3558,-102249.2396,-102843.3911,-102555.8484,-102388.6714,-102208.0498,-102348.5989,-102788.0804,-103460.7767,-104157.2182,-104654.9931,-104778.7055,-104478.3408,-103832.2515,-103038.7155
TURKEY,-86404.75102,-80126.58456,-79645.11215,-80955.46577,-95798.56423,-95833.59661,-103137.8989,-112883.7413,-109373.0794,-127292.5666,-116526.8765,-119337.4989,-141244.1182,-168970.7613,-159248.2597,-165127.0912,-163862.0635,-165308.9263,-165019.9862,-165257.1681,-165304.2987,-165761.9999,-166477.1716,-167450.2817,-168439.0534,-169235.0689,-169657.599,-169662.5767,-169338.3101,-168870.0598
NORTH AMERICA,-1275079.397,-1601955.789,-1656953.736,-1882826.504,-2029188.626,-2165882.783,-2163080.641,-2281410.846,-2275948.288,-2033966.071,-2007154.098,-2058360.978,-2232884.974,-2213223.329,-2229089.117,-2226817.02,-2232299.435,-2233683.463,-2236527.784,-2238463.706,-2240921.008,-2243506.38,-2246533.913,-2249788.637,-2253132.179,-2256309.943,-2259163.471,-2261636.859,-2263823.354,-2265917.754
CANADA  ,-183255.4751,-218809.9521,-218123.0702,-229355.5704,-224590.2522,-230722.477,-207212.6329,-219172.6896,-218945.3696,-178423.8097,-145130.0278,-153682.4578,-174165.7398,-196989.6167,-187554.8104,-191456.2814,-189170.4326,-189086.7652,-187499.7012,-186256.3344,-184872.6587,-183835.0992,-183059.2405,-182510.5788,-181961.1954,-181187.5465,-180007.037,-178368.2557,-176360.9523,-174185.1632
MEXICO,-60760.44335,-92151.62606,-96076.87919,-140669.3603,-123743.591,-118960.195,-132597.3521,-133020.9338,-122425.2943,-93215.7353,-112424.8399,-123604.6807,-149638.2641,-162726.1656,-158639.3924,-161339.6973,-160661.8144,-160940.8268,-160266.8022,-159725.5444,-159155.5978,-158903.2996,-158945.5415,-159220.1467,-159505.0326,-159581.6699,-159273.1833,-158521.8447,-157417.9263,-156161.5657
USA,-1031063.479,-1290994.211,-1342753.786,-1512801.573,-1680854.783,-1816200.111,-1823270.656,-1929217.223,-1934577.625,-1762326.526,-1749599.23,-1781073.84,-1909080.97,-1853507.547,-1883187.847,-1874788.843,-1882952.373,-1883079.027,-1886520.732,-1888188.116,-1890787.037,-1893325.821,-1896399.352,-1899661.14,-1903034.655,-1906236.425,-1909121.61,-1911627.952,-1913851.698,-1915986.28
SOUTH AMERICA,-468497.0188,-456552.7822,-465530.6798,-491033.7845,-335488.8672,-321598.4085,-384030.67,-354968.826,-295331.4339,-242197.0551,-257231.1247,-280210.9446,-298468.5087,-320173.2878,-311560.1105,-315514.652,-313603.8721,-313764.6729,-312477.9014,-311522.093,-310437.178,-309699.3667,-309228.4982,-308988.3213,-308751.7687,-308295.1413,-307436.1594,-306123.5375,-304447.1825,-302607.1821
ARGENTINA,-79440.36256,-77276.89206,-90446.06365,-65914.76371,-58984.17329,-69511.55294,-96500.25188,-83481.71685,-54036.89867,-50456.79092,-59431.03313,-66006.50119,-70495.61913,-72172.97798,-71826.8391,-72071.54759,-71585.0514,-70809.43848,-69612.64641,-68291.03174,-67034.97699,-66038.2302,-65344.20018,-64863.15691,-64391.12993,-63693.76626,-62592.61873,-61034.01523,-59108.47589,-57015.80355
BRAZIL,-311601.5529,-250660.4416,-263783.3155,-277378.5235,-223521.4654,-180471.6978,-182581.6251,-161291.8008,-167284.031,-118492.5411,-132924.8795,-140167.2986,-157577.3899,-186303.7057,-174611.9509,-179823.5638,-177324.5611,-177738.725,-176334.8664,-175431.7812,-174327.8059,-173603.6508,-173134.1258,-172902.5512,-172673.3892,-172226.5041,-171377.9258,-170076.9595,-168413.1874,-166586.8782
COLOMBIA,-77455.10328,-128615.4485,-111301.3006,-147740.4973,-52983.22844,-71615.15773,-104948.7931,-110195.3083,-74010.50419,-73247.72311,-64875.21212,-74037.14483,-70395.49961,-61696.60417,-65200.7049,-63438.33881,-63488.87622,-62126.36881,-60819.46196,-59167.36909,-57667.50478,-56381.75199,-55411.08012,-54640.95457,-53878.0415,-52883.1873,-51479.73559,-49612.93866,-47373.51076,-44960.98404
ASIA-OCEANIA,-3262309.307,-3695561.989,-3651469.338,-3963687.89,-4039295.033,-4697409.521,-5173881.522,-5471443.298,-5030955.924,-5008960.478,-5390781.419,-5418470.93,-5765010.708,-5718904.655,-5766162.483,-5767933.791,-5790372.901,-5802918.36,-5819999.16,-5835092.615,-5851587.306,-5868177.381,-5885612.94,-5903481.473,-5921745.059,-5940110.043,-5958445.054,-5976690.672,-5994951.289,-6013425.987
AUSTRALIA,-134588.3874,-160589.3354,-169741.4615,-149900.5753,-163094.9629,-184088.727,-168460.8086,-178053.3268,-154919.0017,-169550.9749,-209086.2218,-211668.5063,-247682.0571,-233375.8265,-242068.5811,-240337.0963,-242824.6605,-242821.9717,-243481.9018,-243566.1213,-243971.7822,-244555.4072,-245513.0967,-246684.8736,-247905.7348,-248932.4877,-249599.8516,-249853.495,-249784.3038,-249584.3809
CHINA,-991115.72,-1065713.888,-1242098.288,-1325050.579,-1346555.75,-1623865.169,-1878870.376,-1897061.146,-1970096.891,-2204382.225,-2155239.871,-1958299.81,-2168315.311,-2210880.951,-2211993.898,-2227834.048,-2237011.473,-2249038.959,-2259541.528,-2270813.142,-2282104.84,-2294051.328,-2306491.263,-2319439.263,-2332656.039,-2345941.169,-2359117.742,-2372145.58,-2385117.77,-2398236.587
INDIA,-534395.7766,-477562.7413,-436496.8318,-421699.0215,-472883.3365,-517535.1973,-549368.2383,-691505.8066,-534296.9686,-346948.67,-468319.103,-621987.2086,-679381.74,-665284.4782,-677011.6289,-676734.2841,-681522.8198,-683437.2213,-686257.2483,-688452.1078,-691058.089,-693867.6156,-697108.3248,-700606.8076,-704205.9563,-707660.5886,-710808.2115,-713595.0635,-716113.618,-718559.3995
INDONESIA,-548949.3631,-624568.9868,-594927.9929,-599528.2209,-482875.5374,-408026.1511,-487521.4929,-591652.8281,-481378.3555,-301588.7986,-391330.0104,-482682.2476,-482901.1282,-417275.6054,-443654.1557,-431118.1469,-435214.76,-431259.8913,-430373.3238,-427804.3465,-425942.2199,-424017.8059,-422495.0285,-421101.2848,-419714.0103,-418064.1966,-415988.6383,-413429.2187,-410484.2993,-407351.9507
IRAN,-87335.05992,-32551.52308,-59047.14532,-52570.68804,-53390.21623,-62120.02713,-137011.3583,-108544.1497,-64572.54515,-74608.26941,-73384.8234,-80173.64694,-90885.38191,-105423.107,-100192.796,-103087.5878,-102038.2846,-102191.1679,-101285.2752,-100548.4552,-99762.5131,-99298.27074,-99122.25617,-99178.12874,-99245.78911,-99099.72137,-98560.906,-97574.22797,-96231.20749,-94731.46434
JAPAN,-462262.5522,-616298.2364,-580007.81,-647952.9876,-675391.9802,-692055.1801,-711256.5686,-743861.5005,-747313.5938,-729106.2621,-719275.7298,-727587.0903,-780687.3939,-733746.898,-755708.6101,-747733.9841,-752572.0781,-751065.9871,-751969.1882,-751511.7187,-751714.8203,-751936.3818,-752591.3554,-753416.1867,-754294.1101,-754959.0777,-755256.4037,-755126.6502,-754658.4419,-754039.6109
MALAYSIA,-45025.00345,-52159.07133,-53947.90962,-60290.05706,-63151.68071,-60392.91192,-58029.53096,-64334.07193,-68565.4365,-72198.64671,-77553.73782,-90655.38313,-101976.5286,-102457.5633,-103699.5474,-104226.1792,-104625.3781,-104491.8067,-104075.3031,-103490.8878,-103005.7636,-102779.9393,-102872.584,-103186.5946,-103519.6384,-103644.6911,-103387.8753,-102689.4088,-101636.0804,-100429.3194
PAKISTAN ,-80872.20365,-147406.7325,-87985.28915,-87300.21525,-126646.5065,-161719.1152,-211807.9389,-241968.5052,-235654.2601,-349980.9713,-464661.9179,-397827.7488,-370992.6748,-413811.3034,-401135.787,-412736.6317,-413483.1702,-418793.6051,-421567.3715,-425357.057,-428828.2765,-432883.8524,-437233.0735,-441946.1777,-446752.9835,-451462.1659,-455886.9267,-459985.8118,-463846.5045,-467667.8175
PHILIPPINES,-17635.42222,-16459.68287,-36192.85738,-51159.56204,-64329.7815,-374483.4018,-292344.8953,-246404.1484,-123389.6318,-120957.6695,-153828.0768,-180170.3331,-170037.6312,-224151.4191,-203708.7968,-215366.4068,-212818.3759,-216267.4367,-216514.1187,-218005.6923,-218987.4076,-220553.6277,-222322.018,-224400.6309,-226499.5956,-228439.7851,-230031.9566,-231235.064,-232134.9392,-232929.3471
SOUTH KOREA,-190239.0419,-209619.0563,-138211.9503,-258578.9492,-241050.0807,-231471.1797,-228655.1539,-247640.3604,-251115.1211,-256650.9889,-235325.2163,-191256.0773,-182186.8283,-185158.3245,-183167.0267,-183169.4173,-181834.9762,-180450.9134,-178523.5994,-176506.9808,-174522.1291,-172792.1739,-171346.886,-170101.8997,-168850.7026,-167360.178,-165451.5956,-163071.5489,-160310.3211,-157367.3847
TAIWAN ,-45553.6257,-51147.12236,-42111.33474,-46646.57045,-51316.41258,-50781.3644,-49777.69402,-51784.89992,-50000.12867,-54262.35736,-57490.74549,-56329.99533,-54632.16138,-53833.07245,-54364.65163,-54146.49321,-53776.73325,-52855.35922,-51623.69707,-50216.6771,-48895.11076,-47822.57217,-47055.80329,-46499.43569,-45951.83444,-45177.33442,-43997.65277,-42358.67504,-40350.87083,-38174.01164
THAILAND,-80737.52943,-197407.6087,-139249.8019,-126910.6347,-180942.4477,-173202.5882,-198453.5696,-246746.8532,-224092.8812,-211082.1345,-235583.567,-249678.6141,-300016.1358,-241421.9135,-268004.9618,-257930.9571,-263609.5462,-261644.3452,-262681.6496,-262100.7529,-262299.8299,-262469.684,-263099.2832,-263890.8031,-264743.5168,-265383.9118,-265660.6669,-265512.6504,-265028.5708,-264396.9314
VIETNAM,-43599.62175,-44078.00458,-71450.66486,-136099.8288,-117666.3404,-157668.5079,-202323.8969,-161885.7008,-125561.1085,-117642.5097,-149702.3982,-170154.2688,-135315.7358,-132084.1925,-133652.116,-133319.7958,-133360.7236,-132627.7588,-131687.5616,-130529.7396,-129480.4048,-128675.2408,-128183.051,-127903.1545,-127636.588,-127147.2827,-126258.0906,-124915.29,-123209.7282,-121341.0727
AFRICA,-459115.57,-333126.9751,-466865.0934,-754690.9289,-722569.1627,-483681.9905,-560949.8174,-920515.2645,-767299.496,-384804.5545,-445143.9275,-452186.218,-421518.2733,-399958.5919,-408591.2525,-404618.3242,-405711.3042,-403926.4516,-402870.9665,-401170.1091,-399741.7686,-398460.8373,-397514.4783,-396753.6713,-396001.4136,-395012.3211,-393613.521,-391749.5281,-389511.8583,-387099.5788
EGYPT,-167359.9927,-129134.0251,-192768.0717,-475099.7433,-442492.8804,-232075.8524,-246761.2708,-348783.8175,-128439.6317,-127933.8404,-115521.0921,-111669.9581,-85229.69957,-93118.76366,-89098.06212,-90230.73696,-88682.60769,-87708.23394,-85926.68812,-84175.13315,-82409.21872,-80924.05888,-79718.68356,-78722.227,-77722.32122,-76488.14375,-74839.65116,-72723.74524,-70230.50163,-67559.6463
MOROCCO,-20132.24293,-29146.0751,-50570.05197,-58176.26737,-54227.19146,-59617.14562,-111865.4257,-105059.9994,-135875.2755,-127995.6154,-166587.3568,-172241.8956,-185752.025,-182750.0328,-187117.3911,-187961.1365,-189991.5894,-190914.5946,-191868.6951,-192559.7671,-193443.4744,-194583.5575,-196079.5854,-197817.2127,-199610.4693,-201226.3414,-202495.152,-203365.0183,-203926.1138,-204373.7321
SOUTH AFRICA,-271623.3344,-174846.8749,-223526.9698,-221414.9182,-225849.0909,-191988.9925,-202323.1209,-466671.4477,-502984.5888,-128875.0987,-163035.4786,-168274.3643,-150536.5488,-124089.7954,-134893.4104,-130049.5518,-131598.5093,-129687.5426,-128775.1552,-127106.3695,-125762.0308,-124546.5307,-123673.8909,-122982.4764,-122304.4137,-121391.9566,-120073.2818,-118292.223,-116140.428,-113816.9518
NET,-7412813.113,-8224596.735,-8392467.302,-9287506.707,-9151530.506,-9828768.114,-10594527.05,-11421118.3,-10927680.2,-10106057.2,-10636491.12,-10683681.53,-11295934.7,-11216305.37,-11313910.17,-11323670.96,-11353477.16,-11347636.08,-11333530.86,-11310040.9,-11292634.52,-11286988.69,-11296281.32,-11315991.09,-11337029.11,-11349023.79,-11344551.54,-11321631.6,-11284651.39,-11243083.97
