Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
PAKISTAN ,2569.194954,2559.983005,2387.032326,2686.741525,3759.225028,3782.798219,4374.465721,4780.709514,3745.738179,3971.209142,4894.393421,4665.296371,3445.475071,3934.740678,5675.033713,6810.040456,5448.032365,4756.270471,5707.524565,6195.743958,4956.595167,5930.395105,6600.612903,5280.490322,5432.613612,6519.136334,5215.309067,5062.942165,6075.530598,5640.199086
PHILIPPINES,2251.872401,2237.256024,2430.311348,2491.589733,3721.643897,4370.99592,2649.073115,1081.812991,2186.077821,1507.188606,1949.753504,2231.988715,2459.679516,2780.364914,1922.991374,1538.393099,1846.071719,2215.286062,1772.22885,1502.491248,1802.989498,2163.587398,1730.869918,1811.155534,2173.386641,1738.709313,1771.219554,2125.463465,1700.370772,1686.860386
SOUTH KOREA,44966.18525,43608.13742,42327.81204,51659.30836,52399.49117,51308.25037,51311.7073,49857.2233,48167.83076,42392.5664,41242.38396,31148.85632,35017.83127,34100.79821,28951.47938,26418.35255,31702.02306,29284.65055,23427.72044,28113.26453,33735.91743,26988.73395,24452.65503,29343.18604,31280.96556,25024.77245,30029.72694,33521.38615,26817.10892,28395.60886
TAIWAN ,4087.067912,4352.737521,4217.862419,3807.739873,3766.26218,3685.399051,3558.752097,3404.58373,3320.305767,3284.325401,3402.622192,3441.944131,3555.462473,3854.275393,3364.240023,2903.47327,3484.167924,3724.619707,2979.695766,3480.921958,3999.316649,3199.453319,2960.362417,3552.434901,3441.55849,2753.246792,3303.89615,3964.67538,3171.740304,2881.068033
THAILAND,27958.02086,46103.40448,44755.01544,38658.69068,38653.57817,34410.36673,35917.7907,40028.90758,37906.34265,28784.87982,33403.83015,34552.51045,32746.75214,25929.25506,36670.38658,44004.46389,35203.57111,30620.32471,36744.38965,42712.59379,34170.07503,33799.08122,40558.89746,33214.55737,33669.95933,40403.9512,34089.01931,32214.23311,38657.07973,36394.99944
VIETNAM,419.1714648,520.053063,517.6845564,451.8743727,2401.310962,3720.602529,3778.018139,3086.304751,2016.542747,1821.013917,1893.347055,2696.185285,2085.869479,2023.990707,3059.605823,3671.526988,2937.22159,2480.193318,2976.231982,3571.478378,2857.182702,2609.471062,3131.365274,3200.461093,2560.368874,3072.442649,3572.262985,2857.810388,2797.265615,3356.718739
AFRICA,13469.87934,14058.21433,14198.75442,17296.17522,17280.17366,18858.27836,19597.88099,20078.33247,20288.21172,17223.54057,18923.6524,19248.62929,21121.20332,24117.42984,15737.97057,12590.37645,15108.45174,18130.14209,14504.11368,14083.97361,16900.76833,14492.78255,14625.97292,17551.16751,14040.93401,14665.21394,17598.25672,14078.60538,14608.97712,17530.77254
EGYPT,2232.695353,1595.922615,900.0494636,2761.566752,2732.012875,3948.856659,3938.711206,3841.83648,3852.94464,4086.648425,3946.542437,4103.0215,4103.0215,7820.049317,3243.428582,2594.742866,3113.691439,3736.429727,2989.143782,2688.533826,3226.240592,3492.270549,2793.81644,3352.579727,4023.095673,3218.476538,2574.781231,3089.737477,3707.684972,2966.147978
MOROCCO,511.2699907,823.8694819,1488.011734,1961.777579,1864.497251,2258.003819,3043.936642,3392.00202,3493.53166,2933.441306,3883.2075,4240.424238,4819.851606,4594.413438,3032.820955,2426.256764,2911.508117,3493.80974,2795.047792,2500.513688,3000.616426,3387.742843,2710.194274,3108.789131,3679.164757,2943.331806,2627.111736,3152.534083,3133.766807,2507.013445
SOUTH AFRICA,10725.914,11638.42223,11810.69322,12572.83089,12683.66353,12651.41788,12615.23314,12844.49397,12941.73542,10203.45084,11093.90246,10905.18355,12198.33021,11702.96708,9461.721032,7569.376825,9083.25219,10899.90263,8719.922103,8359.418506,10031.30221,9303.666756,7859.635947,9431.563136,10870.74032,8696.592253,8777.952778,10533.54333,8426.834666,8620.753674
NET,1482460.82,1491458.825,1524593.036,1574196.085,1591501.206,1614247.276,1645180.992,1588772.664,1541142.411,1399905.395,1408402.351,1573393.609,1661145.336,1680321.533,1455201.772,1209658.456,1451590.147,1706084.706,1364867.765,1281463.373,1537756.047,1463938.831,1184306.303,1421167.563,1705401.076,1364320.861,1277463.757,1532956.508,1465467.99,1197111.236
