Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
NORTH AMERICA,374848.6963,421975.8914,443125.445,467534.5946,484204.3363,514955.2341,515058.0954,533107.2948,527429.7519,429997.8311,443344.5237,488367.2974,522662.7248,547780.1124,427467.0367,341973.6293,410368.3552,492442.0262,393953.621,376988.1169,452385.7402,429256.5582,347161.6806,416594.0166,499912.82,399930.256,370921.5129,445105.8154,423602.3056,361787.4346
CANADA  ,47628.11847,56579.84491,55735.84102,57262.63449,54221.51406,59253.24587,54592.86346,51758.95517,52628.95645,38397.405,31006.97428,35938.10979,43717.22329,41273.88833,29136.57017,23309.25613,27971.10736,33565.32882,26852.26306,25350.70323,30420.84388,30224.84087,24179.8727,29015.84724,34819.01669,27855.21335,23553.19108,28263.8293,32269.20916,25815.36732
MEXICO,74692.10625,81622.14301,84253.24018,90606.53328,95715.99923,103587.4194,120272.5744,127939.8445,129047.2174,105906.4032,110628.2218,125006.3345,134266.2615,146713.6115,104666.1758,83732.94065,100479.5288,120575.4345,96460.34763,94571.45679,113485.7481,99726.60978,89235.74125,107082.8895,112436.3421,89949.07371,107938.8885,122549.9051,98039.92405,94107.07166
USA,252528.4715,283773.9035,303136.3638,319665.4269,334266.8231,352114.5689,340192.6575,353408.4951,345753.578,285694.0228,301709.3276,327422.853,344679.2399,359792.6125,293664.2905,234931.4324,281917.719,338301.2627,270641.0102,260608.5524,312730.263,282692.2355,253078.381,303694.0572,315799.4558,252639.5646,303167.4776,346077.7409,276862.1928,265951.5514
SOUTH AMERICA,117382.7987,97430.25668,103291.5911,106745.1756,90273.4107,75229.89346,81119.40406,65836.82705,63914.94272,49136.83911,53953.04525,63467.47222,65545.56009,72391.9969,68311.04616,68596.144,67635.70224,69092.23242,62722.04897,72813.91848,67424.56502,59007.16924,70808.60309,75279.74309,60223.79447,69910.65456,79693.86635,63755.09309,61905.96626,74287.15952
ARGENTINA,17977.94079,17203.97014,17571.36882,16584.73806,15151.07619,13769.41174,14511.34532,10160.52652,7698.873534,6082.826159,9525.931736,11211.52466,12571.8893,10835.71639,10949.96376,12743.59728,10194.87782,10054.95379,12065.94455,10076.7271,9663.74289,11596.49147,10609.69991,9630.546709,11556.65605,10965.09184,8772.073476,10526.48817,12631.7858,10105.42864
BRAZIL,99113.00819,79564.32319,84883.05956,89391.29278,74302.13207,60617.3274,65830.71948,54949.19247,55419.37393,42508.37822,43991.36754,51085.67098,51930.21989,60462.51836,56187.35128,62344.67698,49875.74158,55264.95354,66317.94423,53054.35539,48686.03225,58423.2387,59758.48254,47806.78603,57368.14323,65547.30429,52437.84344,49402.72548,59283.27058,55248.49187
COLOMBIA,291.8497234,661.9633457,837.1626737,769.1447264,820.2024382,843.1543119,777.3392566,727.1080634,796.6952551,545.6347323,435.7459709,1170.276585,1043.450892,1093.762159,1173.731136,1091.171255,1309.405506,1119.319611,951.1377788,1141.365335,1352.14829,1081.718632,1043.849908,1252.619889,1115.240481,1025.472863,1230.567436,1198.099764,958.4798116,1150.175774
ASIA-OCEANIA,1229941.042,1232162.278,1253108.39,1289185.853,1299598.655,1313678.699,1356930.757,1281057.196,1217036.937,1184067.297,1186945.929,1349720.031,1415765.298,1416689.735,1254944.195,1061401.354,1273681.625,1425564.072,1140451.258,1226470.645,1471764.774,1177411.819,1088993.835,1306792.603,1288404.267,1030723.413,1236868.096,1484241.715,1187393.372,1072083.473
AUSTRALIA,3947.45037,4095.121885,4191.820563,3643.129584,3050.322818,2936.041442,1417.77783,1190.995044,1190.995044,1225.172748,1225.172748,1213.78018,1221.375226,1220.109385,1625.776056,1950.931267,1560.745014,1258.555261,1510.266313,1812.319576,1449.855661,1502.734674,1803.281608,1442.625286,1533.977852,1840.773422,1472.618738,1551.697297,1862.036757,1489.629406
