Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
IRAN,-62942.20002,-40068.37804,-32313.57153,-33954.86002,-29846.13724,-39462.83561,-95556.29001,-65627.56429,-28397.31985,-27535.94179,-28053.9195,-34713.35971,-37277.84044,-34544.92806,-36517.69003,-43821.22806,-35056.98243,-29161.53424,-34993.84107,-41992.6093,-33594.08744,-33563.84899,-40276.61878,-33041.91674,-36517.69003,-43821.22806,-35056.98243,-29161.53424,-34993.84107,-41992.6093
JAPAN,-463175.2594,-529283.7424,-531203.0752,-532193.0592,-521942.1525,-530675.5414,-540331.2679,-534929.6004,-533870.2783,-457583.8468,-445993.3516,-451652.6955,-473477.2975,-460201.9545,-430285.5251,-400744.0413,-480892.8497,-410876.1266,-376907.5489,-452289.0585,-452443.9383,-361955.1506,-434346.1807,-518023.5724,-430285.5251,-400744.0413,-480892.8497,-410876.1266,-376907.5489,-452289.0585
MALAYSIA,-18290.47691,-19398.66473,-20064.65319,-19088.5658,-19472.00535,-18219.65704,-17191.20135,-17267.17518,-17649.46579,-14276.28101,-14304.04201,-20060.82336,-21665.50132,-22099.43654,-17870.15161,-14296.12129,-17155.34554,-20586.41465,-16469.13172,-16096.41461,-19315.69753,-16774.63544,-15550.07451,-18660.08941,-17870.15161,-14296.12129,-17155.34554,-20586.41465,-16469.13172,-16096.41461
PAKISTAN ,-7964.504357,-7935.947316,-7399.800211,-8328.898728,-11653.59759,-11726.67448,-13560.84374,-14820.19949,-11611.78835,-12310.74834,-15172.61961,-14462.41875,-10680.97272,-12197.6961,-17592.60451,-21111.12541,-16888.90033,-14744.43846,-17693.32615,-19206.80627,-15365.44502,-18384.22483,-20461.9,-16369.52,-17592.60451,-21111.12541,-16888.90033,-14744.43846,-17693.32615,-19206.80627
PHILIPPINES,-6980.804443,-6935.493674,-7533.965179,-7723.928172,-11537.09608,-13550.08735,-8212.126657,-3353.620272,-6776.841245,-4672.284679,-6044.235862,-6919.165017,-7625.0065,-8619.131233,-5961.273259,-4769.018607,-5722.822329,-6867.386792,-5493.909435,-4657.722869,-5589.267444,-6707.120934,-5365.696746,-5614.582155,-5961.273259,-4769.018607,-5722.822329,-6867.386792,-5493.909435,-4657.722869
SOUTH KOREA,-139395.1743,-135185.226,-131216.2173,-160143.8559,-162438.4226,-159055.5761,-159066.2926,-154557.3922,-149320.2754,-131416.9558,-127851.3903,-96561.45459,-108555.2769,-105712.4745,-89749.58608,-81896.89291,-98276.27149,-90782.41671,-72625.93336,-87151.12004,-104581.344,-83665.07525,-75803.23059,-90963.87672,-89749.58608,-81896.89291,-98276.27149,-90782.41671,-72625.93336,-87151.12004
TAIWAN ,-12669.91053,-13493.48632,-13075.3735,-11803.99361,-11675.41276,-11424.73706,-11032.1315,-10554.20956,-10292.94788,-10181.40874,-10548.1288,-10670.02681,-11021.93367,-11948.25372,-10429.14407,-9000.767137,-10800.92056,-11546.32109,-9237.056875,-10790.85807,-12397.88161,-9918.305289,-9177.123493,-11012.54819,-10429.14407,-9000.767137,-10800.92056,-11546.32109,-9237.056875,-10790.85807
THAILAND,-86669.86467,-142920.5539,-138740.5479,-119841.9411,-119826.0923,-106672.1369,-111345.1512,-124089.6135,-117509.6622,-89233.12744,-103551.8735,-107112.7824,-101514.9316,-80380.69069,-113678.1984,-136413.8381,-109131.0704,-94923.0066,-113907.6079,-132409.0407,-105927.2326,-104777.1518,-125732.5821,-102965.1278,-113678.1984,-136413.8381,-109131.0704,-94923.0066,-113907.6079,-132409.0407
VIETNAM,-1299.431541,-1612.164495,-1604.822125,-1400.810555,-7444.063982,-11533.86784,-11711.85623,-9567.544728,-6251.282516,-5645.143143,-5869.375871,-8358.174384,-6466.195385,-6274.371192,-9484.778051,-11381.73366,-9105.386929,-7688.599286,-9226.319144,-11071.58297,-8857.266376,-8089.360292,-9707.232349,-9921.429388,-9484.778051,-11381.73366,-9105.386929,-7688.599286,-9226.319144,-11071.58297
AFRICA,-41756.62595,-43580.46442,-44016.1387,-53618.14318,-53568.53835,-58460.66292,-60753.43107,-62242.83066,-62893.45633,-53392.97577,-58663.32244,-59670.7508,-65475.73029,-74764.0325,-48787.70877,-39030.167,-46836.20039,-56203.44048,-44962.75241,-43660.31819,-52392.38182,-44927.62591,-45340.51605,-54408.61928,-48787.70877,-39030.167,-46836.20039,-56203.44048,-44962.75241,-43660.31819
EGYPT,-6921.355594,-4947.360107,-2790.153337,-8560.856931,-8469.239913,-12241.45564,-12210.00474,-11909.69309,-11944.12838,-12668.61012,-12234.28155,-12719.36665,-12719.36665,-24242.15288,-10054.6286,-8043.702885,-9652.443461,-11582.93215,-9266.345724,-8334.454861,-10001.34584,-10826.0387,-8660.830964,-10392.99715,-10054.6286,-8043.702885,-9652.443461,-11582.93215,-9266.345724,-8334.454861
MOROCCO,-1584.936971,-2553.995394,-4612.836375,-6081.510495,-5779.941478,-6999.811839,-9436.20359,-10515.20626,-10829.94815,-9093.668049,-12037.94325,-13145.31514,-14941.53998,-14242.68166,-9401.744961,-7521.395968,-9025.675163,-10830.81019,-8664.648155,-7751.592433,-9301.910921,-10502.00281,-8401.602249,-9637.246306,-9401.744961,-7521.395968,-9025.675163,-10830.81019,-8664.648155,-7751.592433
SOUTH AFRICA,-33250.3334,-36079.10891,-36613.14898,-38975.77576,-39319.35694,-39219.39543,-39107.22273,-39817.93131,-40119.3798,-31630.6976,-34391.09763,-33806.06901,-37814.82365,-36279.19795,-29331.3352,-23465.06816,-28158.08179,-33789.69815,-27031.75852,-25914.19737,-31097.03685,-28841.36694,-24364.87144,-29237.84572,-29331.3352,-23465.06816,-28158.08179,-33789.69815,-27031.75852,-25914.19737
NET,-4595628.542,-4623522.358,-4726238.412,-4880007.864,-4933653.739,-5004166.556,-5100061.075,-4925195.258,-4777541.474,-4339706.725,-4366047.288,-4877520.188,-5149550.542,-5208996.752,-4511125.493,-3749941.214,-4499929.456,-5288862.589,-4231090.072,-3972536.456,-4767043.746,-4538210.376,-3671349.539,-4405619.445,-4511125.493,-3749941.214,-4499929.456,-5288862.589,-4231090.072,-3972536.456
